arm,probe_token_index,probe_token,k,visible_unit_count,selected_unit_indices,selected_units,attention_mass,cue,target_cosine,baseline_delta,target_similarity_rank,k_eligible
all_heads,26,Ġit,10,21,0|1|2|6|8|10|11|13|14|20,"What|painting|is|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8104237718507648,"What painting is Annunciation Forlì, painted it, commissioned it, it",0.18305820226669312,0.06263622641563416,20,False
all_heads,26,Ġit,11,21,0|1|2|3|6|8|10|11|13|14|20,"What|painting|is|known|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.834098988212645,"What painting is known Annunciation Forlì, painted it, commissioned it, it",0.17104001343250275,0.05061803758144379,21,False
all_heads,26,Ġit,12,21,0|1|2|3|5|6|8|10|11|13|14|20,"What|painting|is|known|The|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8569736992940307,"What painting is known The Annunciation Forlì, painted it, commissioned it, it",0.1463405340909958,0.02591855823993683,23,False
all_heads,26,Ġit,13,21,0|1|2|3|4|5|6|8|10|11|13|14|20,"What|painting|is|known|as|The|Annunciation|Forlì,|painted|it,|commissioned|it,|it",0.8792030336335301,"What painting is known as The Annunciation Forlì, painted it, commissioned it, it",0.15917479991912842,0.03875282406806946,25,False
all_heads,26,Ġit,14,21,0|1|2|3|4|5|6|8|9|10|11|13|14|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|it",0.9012558432295918,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, it",0.15897832810878754,0.03855635225772858,25,False
all_heads,26,Ġit,15,21,0|1|2|3|4|5|6|8|9|10|11|13|14|18|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|year|it",0.9220608128234744,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, year it",0.14329184591770172,0.02286987006664276,27,False
all_heads,26,Ġit,16,21,0|1|2|3|4|5|6|8|9|10|11|13|14|18|19|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|year|was|it",0.942467282526195,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, year was it",0.14552471041679382,0.025102734565734863,29,False
all_heads,26,Ġit,17,21,0|1|2|3|4|5|6|8|9|10|11|13|14|16|18|19|20,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|in|year|was|it",0.9595811413601041,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, in year was it",0.1457330584526062,0.02531108260154724,28,False
all_heads,26,Ġit,18,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|16|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|commissioned|it,|in|year|was|it",0.9711972922086716,"What painting is known as The Annunciation of Forlì, who painted it, commissioned it, in year was it",0.14451943337917328,0.02409745752811432,29,False
all_heads,26,Ġit,19,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|commissioned|it,|and|in|year|was|it",0.9823623606935143,"What painting is known as The Annunciation of Forlì, who painted it, commissioned it, and in year was it",0.14652273058891296,0.026100754737854004,29,False
all_heads,26,Ġit,20,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it",0.9917219486087561,"What painting is known as The Annunciation of Forlì, who painted it, commissioned it, and in what year was it",0.14254169166088104,0.022119715809822083,28,False
all_heads,26,Ġit,21,21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it",1.0000248057767749,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it",0.1381857544183731,0.017763778567314148,26,False
all_heads,27,Ġcompleted,1,22,0,What,0.23762454092502594,What,0.10575313866138458,-0.014668837189674377,84,False
all_heads,27,Ġcompleted,2,22,0|21,What|completed?,0.41876745223999023,What completed?,0.1030644103884697,-0.017357565462589264,91,False
all_heads,27,Ġcompleted,3,22,0|18|21,What|year|completed?,0.5005121529102325,What year completed?,0.050005096942186356,-0.0704168789088726,105,False
all_heads,27,Ġcompleted,4,22,0|11|18|21,"What|it,|year|completed?",0.5719618014991283,"What it, year completed?",0.06244855374097824,-0.05797342211008072,104,False
all_heads,27,Ġcompleted,5,22,0|11|14|18|21,"What|it,|it,|year|completed?",0.6236665304750204,"What it, it, year completed?",0.06080097705125809,-0.05962099879980087,104,False
all_heads,27,Ġcompleted,6,22,0|8|11|14|18|21,"What|Forlì,|it,|it,|year|completed?",0.6703870677156374,"What Forlì, it, it, year completed?",0.09203775972127914,-0.028384216129779816,90,False
all_heads,27,Ġcompleted,7,22,0|1|8|11|14|18|21,"What|painting|Forlì,|it,|it,|year|completed?",0.716014985810034,"What painting Forlì, it, it, year completed?",0.14769524335861206,0.0272732675075531,37,False
all_heads,27,Ġcompleted,8,22,0|1|8|11|13|14|18|21,"What|painting|Forlì,|it,|commissioned|it,|year|completed?",0.7605458543403074,"What painting Forlì, it, commissioned it, year completed?",0.17738190293312073,0.05695992708206177,24,False
all_heads,27,Ġcompleted,9,22,0|1|8|10|11|13|14|18|21,"What|painting|Forlì,|painted|it,|commissioned|it,|year|completed?",0.798797667841427,"What painting Forlì, painted it, commissioned it, year completed?",0.1635199785232544,0.043098002672195435,23,False
all_heads,27,Ġcompleted,10,22,0|1|8|10|11|13|14|18|19|21,"What|painting|Forlì,|painted|it,|commissioned|it,|year|was|completed?",0.8287128311349079,"What painting Forlì, painted it, commissioned it, year was completed?",0.16456139087677002,0.04413941502571106,21,False
all_heads,27,Ġcompleted,11,22,0|1|8|10|11|13|14|18|19|20|21,"What|painting|Forlì,|painted|it,|commissioned|it,|year|was|it|completed?",0.8491852552397177,"What painting Forlì, painted it, commissioned it, year was it completed?",0.1598607897758484,0.03943881392478943,21,False
all_heads,27,Ġcompleted,12,22,0|1|8|10|11|13|14|15|18|19|20|21,"What|painting|Forlì,|painted|it,|commissioned|it,|and|year|was|it|completed?",0.8668901574565098,"What painting Forlì, painted it, commissioned it, and year was it completed?",0.1519918590784073,0.03156988322734833,20,False
all_heads,27,Ġcompleted,13,22,0|1|8|10|11|13|14|15|16|18|19|20|21,"What|painting|Forlì,|painted|it,|commissioned|it,|and|in|year|was|it|completed?",0.8844412368489429,"What painting Forlì, painted it, commissioned it, and in year was it completed?",0.15486709773540497,0.03444512188434601,19,False
all_heads,27,Ġcompleted,14,22,0|1|5|8|10|11|13|14|15|16|18|19|20|21,"What|painting|The|Forlì,|painted|it,|commissioned|it,|and|in|year|was|it|completed?",0.9011103295488283,"What painting The Forlì, painted it, commissioned it, and in year was it completed?",0.15986914932727814,0.03944717347621918,19,False
all_heads,27,Ġcompleted,15,22,0|1|2|5|8|10|11|13|14|15|16|18|19|20|21,"What|painting|is|The|Forlì,|painted|it,|commissioned|it,|and|in|year|was|it|completed?",0.916928828577511,"What painting is The Forlì, painted it, commissioned it, and in year was it completed?",0.15880070626735687,0.03837873041629791,19,False
all_heads,27,Ġcompleted,16,22,0|1|2|5|8|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|The|Forlì,|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9326486875070259,"What painting is The Forlì, painted it, commissioned it, and in what year was it completed?",0.15502527356147766,0.0346032977104187,19,False
all_heads,27,Ġcompleted,17,22,0|1|2|5|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|The|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9478517601964995,"What painting is The Forlì, who painted it, commissioned it, and in what year was it completed?",0.1423037201166153,0.021881744265556335,16,False
all_heads,27,Ġcompleted,18,22,0|1|2|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9606421528151259,"What painting is The Annunciation Forlì, who painted it, commissioned it, and in what year was it completed?",0.133518248796463,0.013096272945404053,20,False
all_heads,27,Ġcompleted,19,22,0|1|2|3|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|known|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9727044975152239,"What painting is known The Annunciation Forlì, who painted it, commissioned it, and in what year was it completed?",0.11937252432107925,-0.0010494515299797058,23,False
all_heads,27,Ġcompleted,20,22,0|1|2|3|4|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|in|what|year|was|it|completed?",0.9840491473441944,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, and in what year was it completed?",0.12327706068754196,0.0028550848364830017,25,False
all_heads,27,Ġcompleted,21,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.9938621608307585,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was it completed?",0.1241997480392456,0.0037777721881866455,25,False
all_heads,27,Ġcompleted,22,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.999914632528089,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it completed?",0.12042197585105896,0.0,24,False
all_heads,28,?,1,22,0,What,0.2611817717552185,What,0.10575313866138458,-0.014668837189674377,84,False
all_heads,28,?,2,22,0|21,What|completed?,0.4197434186935425,What completed?,0.1030644103884697,-0.017357565462589264,91,False
all_heads,28,?,3,22,0|8|21,"What|Forlì,|completed?",0.4946833841968328,"What Forlì, completed?",0.1103852167725563,-0.010036759078502655,76,False
all_heads,28,?,4,22,0|8|18|21,"What|Forlì,|year|completed?",0.5621186785865575,"What Forlì, year completed?",0.1084161028265953,-0.012005873024463654,79,False
all_heads,28,?,5,22,0|8|11|18|21,"What|Forlì,|it,|year|completed?",0.6285621256101876,"What Forlì, it, year completed?",0.09956017881631851,-0.020861797034740448,78,False
all_heads,28,?,6,22,0|1|8|11|18|21,"What|painting|Forlì,|it,|year|completed?",0.6710627668071538,"What painting Forlì, it, year completed?",0.15099678933620453,0.03057481348514557,33,False
all_heads,28,?,7,22,0|1|8|11|14|18|21,"What|painting|Forlì,|it,|it,|year|completed?",0.7116737237665802,"What painting Forlì, it, it, year completed?",0.14769524335861206,0.0272732675075531,37,False
all_heads,28,?,8,22,0|1|8|11|14|15|18|21,"What|painting|Forlì,|it,|it,|and|year|completed?",0.7460231392178684,"What painting Forlì, it, it, and year completed?",0.14002734422683716,0.019605368375778198,37,False
all_heads,28,?,9,22,0|1|8|10|11|14|15|18|21,"What|painting|Forlì,|painted|it,|it,|and|year|completed?",0.7754432710353285,"What painting Forlì, painted it, it, and year completed?",0.13182251155376434,0.011400535702705383,30,False
all_heads,28,?,10,22,0|1|8|9|10|11|14|15|18|21,"What|painting|Forlì,|who|painted|it,|it,|and|year|completed?",0.8043736240360886,"What painting Forlì, who painted it, it, and year completed?",0.10804315656423569,-0.012378819286823273,24,False
all_heads,28,?,11,22,0|1|3|8|9|10|11|14|15|18|21,"What|painting|known|Forlì,|who|painted|it,|it,|and|year|completed?",0.8321741262916476,"What painting known Forlì, who painted it, it, and year completed?",0.09988230466842651,-0.020539671182632446,29,False
all_heads,28,?,12,22,0|1|3|5|8|9|10|11|14|15|18|21,"What|painting|known|The|Forlì,|who|painted|it,|it,|and|year|completed?",0.8575086130294949,"What painting known The Forlì, who painted it, it, and year completed?",0.12116628140211105,0.0007443055510520935,27,False
all_heads,28,?,13,22,0|1|3|5|8|9|10|11|13|14|15|18|21,"What|painting|known|The|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.881245885277167,"What painting known The Forlì, who painted it, commissioned it, and year completed?",0.14376957714557648,0.023347601294517517,21,False
all_heads,28,?,14,22,0|1|2|3|5|8|9|10|11|13|14|15|18|21,"What|painting|is|known|The|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.9016053995583206,"What painting is known The Forlì, who painted it, commissioned it, and year completed?",0.13295207917690277,0.012530103325843811,20,False
all_heads,28,?,15,22,0|1|2|3|4|5|8|9|10|11|13|14|15|18|21,"What|painting|is|known|as|The|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.9177195823285729,"What painting is known as The Forlì, who painted it, commissioned it, and year completed?",0.13516545295715332,0.01474347710609436,25,False
all_heads,28,?,16,22,0|1|2|3|4|5|6|8|9|10|11|13|14|15|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|commissioned|it,|and|year|completed?",0.9332511916290969,"What painting is known as The Annunciation Forlì, who painted it, commissioned it, and year completed?",0.12680986523628235,0.006387889385223389,29,False
all_heads,28,?,17,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|year|completed?",0.9485184976365417,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and year completed?",0.12167688459157944,0.0012549087405204773,27,False
all_heads,28,?,18,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|18|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|year|it|completed?",0.9622542269062251,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and year it completed?",0.1271314024925232,0.006709426641464233,25,False
all_heads,28,?,19,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|year|was|it|completed?",0.9751735345926136,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and year was it completed?",0.11897040158510208,-0.0014515742659568787,28,False
all_heads,28,?,20,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|what|year|was|it|completed?",0.9859874460380524,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and what year was it completed?",0.12172821909189224,0.0013062432408332825,25,False
all_heads,28,?,21,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.9955415565054864,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was it completed?",0.1241997480392456,0.0037777721881866455,25,False
all_heads,28,?,22,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.9999970768112689,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it completed?",0.12042197585105896,0.0,24,False
all_heads,29,<|im_end|>,1,22,0,What,0.3086392879486084,What,0.10575313866138458,-0.014668837189674377,84,False
all_heads,29,<|im_end|>,2,22,0|8,"What|Forlì,",0.37510280206333846,"What Forlì,",0.0891956016421318,-0.031226374208927155,65,False
all_heads,29,<|im_end|>,3,22,0|8|15,"What|Forlì,|and",0.42964739992748946,"What Forlì, and",0.07259806990623474,-0.04782390594482422,71,False
all_heads,29,<|im_end|>,4,22,0|8|15|21,"What|Forlì,|and|completed?",0.48137037258129567,"What Forlì, and completed?",0.10979809612035751,-0.010623879730701447,75,False
all_heads,29,<|im_end|>,5,22,0|8|11|15|21,"What|Forlì,|it,|and|completed?",0.5241671641124412,"What Forlì, it, and completed?",0.1024087518453598,-0.018013224005699158,85,False
all_heads,29,<|im_end|>,6,22,0|8|9|11|15|21,"What|Forlì,|who|it,|and|completed?",0.5664966133190319,"What Forlì, who it, and completed?",0.11757810413837433,-0.0028438717126846313,56,False
all_heads,29,<|im_end|>,7,22,0|3|8|9|11|15|21,"What|known|Forlì,|who|it,|and|completed?",0.6012350161327049,"What known Forlì, who it, and completed?",0.11705770343542099,-0.00336427241563797,56,False
all_heads,29,<|im_end|>,8,22,0|1|3|8|9|11|15|21,"What|painting|known|Forlì,|who|it,|and|completed?",0.6347042721463367,"What painting known Forlì, who it, and completed?",0.14695322513580322,0.026531249284744263,26,False
all_heads,29,<|im_end|>,9,22,0|1|2|3|8|9|11|15|21,"What|painting|is|known|Forlì,|who|it,|and|completed?",0.661112901638262,"What painting is known Forlì, who it, and completed?",0.13310572504997253,0.012683749198913574,24,False
all_heads,29,<|im_end|>,10,22,0|1|2|3|4|8|9|11|15|21,"What|painting|is|known|as|Forlì,|who|it,|and|completed?",0.6853620138717815,"What painting is known as Forlì, who it, and completed?",0.14376072585582733,0.02333875000476837,26,False
all_heads,29,<|im_end|>,11,22,0|1|2|3|4|8|9|10|11|15|21,"What|painting|is|known|as|Forlì,|who|painted|it,|and|completed?",0.7085012019379064,"What painting is known as Forlì, who painted it, and completed?",0.1257011592388153,0.005279183387756348,23,False
all_heads,29,<|im_end|>,12,22,0|1|2|3|4|8|9|10|11|15|18|21,"What|painting|is|known|as|Forlì,|who|painted|it,|and|year|completed?",0.7294073876691982,"What painting is known as Forlì, who painted it, and year completed?",0.11144459247589111,-0.008977383375167847,30,False
all_heads,29,<|im_end|>,13,22,0|1|2|3|4|8|9|10|11|14|15|18|21,"What|painting|is|known|as|Forlì,|who|painted|it,|it,|and|year|completed?",0.7492700101574883,"What painting is known as Forlì, who painted it, it, and year completed?",0.10892004519701004,-0.01150193065404892,29,False
all_heads,29,<|im_end|>,14,22,0|1|2|3|4|8|9|10|11|12|14|15|18|21,"What|painting|is|known|as|Forlì,|who|painted|it,|who|it,|and|year|completed?",0.7683148769428954,"What painting is known as Forlì, who painted it, who it, and year completed?",0.10193739086389542,-0.018484584987163544,30,False
all_heads,29,<|im_end|>,15,22,0|1|2|3|4|5|8|9|10|11|12|14|15|18|21,"What|painting|is|known|as|The|Forlì,|who|painted|it,|who|it,|and|year|completed?",0.7865342492004856,"What painting is known as The Forlì, who painted it, who it, and year completed?",0.1150805801153183,-0.005341395735740662,30,False
all_heads,29,<|im_end|>,16,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|year|completed?",0.7984934797277674,"What painting is known as The Annunciation Forlì, who painted it, who it, and year completed?",0.10696794837713242,-0.013454027473926544,32,False
all_heads,29,<|im_end|>,17,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|17|18|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|what|year|completed?",0.8072167340433225,"What painting is known as The Annunciation Forlì, who painted it, who it, and what year completed?",0.10636692494153976,-0.014055050909519196,32,False
all_heads,29,<|im_end|>,18,22,0|1|2|3|4|5|6|8|9|10|11|12|14|15|17|18|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|it,|and|what|year|it|completed?",0.8156924810027704,"What painting is known as The Annunciation Forlì, who painted it, who it, and what year it completed?",0.1103077232837677,-0.01011425256729126,32,False
all_heads,29,<|im_end|>,19,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|what|year|it|completed?",0.8235941411694512,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and what year it completed?",0.12555857002735138,0.005136594176292419,25,False
all_heads,29,<|im_end|>,20,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|it|completed?",0.8314730994170532,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year it completed?",0.12295844405889511,0.002536468207836151,26,False
all_heads,29,<|im_end|>,21,22,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.839083005557768,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it, and in what year was it completed?",0.1241997480392456,0.0037777721881866455,25,False
all_heads,29,<|im_end|>,22,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,|and|in|what|year|was|it|completed?",0.8416275727795437,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it, and in what year was it completed?",0.12042197585105896,0.0,24,False
retrieval_heads,1,Ġpainting,1,2,0,What,0.6477403044700623,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,1,Ġpainting,2,2,0|1,What|painting,1.000064343214035,What painting,0.13443900644779205,0.014017030596733093,48,False
retrieval_heads,2,Ġis,1,3,0,What,0.5579605102539062,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,2,Ġis,2,3,0|2,What|is,0.8174324333667755,What is,0.1317884773015976,0.011366501450538635,77,False
retrieval_heads,2,Ġis,3,3,0|1|2,What|painting|is,1.0000052750110626,What painting is,0.12406805902719498,0.003646083176136017,36,False
retrieval_heads,3,Ġknown,1,4,0,What,0.5105942487716675,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,3,Ġknown,2,4,0|3,What|known,0.7437445372343063,What known,0.07218224555253983,-0.048239730298519135,90,False
retrieval_heads,3,Ġknown,3,4,0|2|3,What|is|known,0.88120336830616,What is known,0.08453008532524109,-0.03589189052581787,91,False
retrieval_heads,3,Ġknown,4,4,0|1|2|3,What|painting|is|known,0.9999592751264572,What painting is known,0.12106816470623016,0.0006461888551712036,57,False
retrieval_heads,4,Ġas,1,5,0,What,0.46967434883117676,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,4,Ġas,2,5,0|4,What|as,0.6973686218261719,What as,0.09893851727247238,-0.02148345857858658,76,False
retrieval_heads,4,Ġas,3,5,0|1|4,What|painting|as,0.8178405165672302,What painting as,0.12705230712890625,0.00663033127784729,42,False
retrieval_heads,4,Ġas,4,5,0|1|2|4,What|painting|is|as,0.9170997068285942,What painting is as,0.13179463148117065,0.011372655630111694,38,False
retrieval_heads,4,Ġas,5,5,0|1|2|3|4,What|painting|is|known|as,0.9998595416545868,What painting is known as,0.1193014457821846,-0.0011205300688743591,62,False
retrieval_heads,5,ĠThe,1,6,0,What,0.46723371744155884,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,5,ĠThe,2,6,0|5,What|The,0.7322216033935547,What The,0.08144200593233109,-0.038979969918727875,91,False
retrieval_heads,5,ĠThe,3,6,0|1|5,What|painting|The,0.8561300858855247,What painting The,0.11569797247648239,-0.004724003374576569,38,False
retrieval_heads,5,ĠThe,4,6,0|1|2|5,What|painting|is|The,0.9224883168935776,What painting is The,0.10834714770317078,-0.012074828147888184,53,False
retrieval_heads,5,ĠThe,5,6,0|1|2|4|5,What|painting|is|as|The,0.9729367792606354,What painting is as The,0.13601666688919067,0.015594691038131714,46,False
retrieval_heads,5,ĠThe,6,6,0|1|2|3|4|5,What|painting|is|known|as|The,1.0000521186739206,What painting is known as The,0.09184900671243668,-0.028572969138622284,70,False
retrieval_heads,6,ĠAnn,1,7,0,What,0.4221726953983307,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,6,ĠAnn,2,7,0|6,What|Annunciation,0.7450979948043823,What Annunciation,0.11285160481929779,-0.007570371031761169,76,False
retrieval_heads,6,ĠAnn,3,7,0|5|6,What|The|Annunciation,0.8589456304907799,What The Annunciation,0.12595878541469574,0.00553680956363678,70,False
retrieval_heads,6,ĠAnn,4,7,0|1|5|6,What|painting|The|Annunciation,0.9203493483364582,What painting The Annunciation,0.1527552753686905,0.03233329951763153,36,False
retrieval_heads,6,ĠAnn,5,7,0|1|2|5|6,What|painting|is|The|Annunciation,0.9601107202470303,What painting is The Annunciation,0.12590624392032623,0.005484268069267273,48,False
retrieval_heads,6,ĠAnn,6,7,0|1|2|4|5|6,What|painting|is|as|The|Annunciation,0.9866521619260311,What painting is as The Annunciation,0.13924215734004974,0.018820181488990784,46,False
retrieval_heads,6,ĠAnn,7,7,0|1|2|3|4|5|6,What|painting|is|known|as|The|Annunciation,1.0000370778143406,What painting is known as The Annunciation,0.12180223315954208,0.0013802573084831238,52,False
retrieval_heads,7,unciation,1,7,0,What,0.3888623118400574,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,7,unciation,2,7,0|6,What|Annunciation,0.7729971185326576,What Annunciation,0.11285160481929779,-0.007570371031761169,76,False
retrieval_heads,7,unciation,3,7,0|5|6,What|The|Annunciation,0.853068433701992,What The Annunciation,0.12595878541469574,0.00553680956363678,70,False
retrieval_heads,7,unciation,4,7,0|1|5|6,What|painting|The|Annunciation,0.9139689728617668,What painting The Annunciation,0.1527552753686905,0.03233329951763153,36,False
retrieval_heads,7,unciation,5,7,0|1|2|5|6,What|painting|is|The|Annunciation,0.9589008577167988,What painting is The Annunciation,0.12590624392032623,0.005484268069267273,48,False
retrieval_heads,7,unciation,6,7,0|1|2|4|5|6,What|painting|is|as|The|Annunciation,0.9829410668462515,What painting is as The Annunciation,0.13924215734004974,0.018820181488990784,46,False
retrieval_heads,7,unciation,7,7,0|1|2|3|4|5|6,What|painting|is|known|as|The|Annunciation,1.000002110376954,What painting is known as The Annunciation,0.12180223315954208,0.0013802573084831238,52,False
retrieval_heads,8,Ġof,1,8,0,What,0.41286876797676086,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,8,Ġof,2,8,0|6,What|Annunciation,0.6551541388034821,What Annunciation,0.11285160481929779,-0.007570371031761169,76,False
retrieval_heads,8,Ġof,3,8,0|6|7,What|Annunciation|of,0.8668960630893707,What Annunciation of,0.09401562064886093,-0.02640635520219803,82,False
retrieval_heads,8,Ġof,4,8,0|5|6|7,What|The|Annunciation|of,0.9265054613351822,What The Annunciation of,0.10076697170734406,-0.019655004143714905,73,False
retrieval_heads,8,Ġof,5,8,0|1|5|6|7,What|painting|The|Annunciation|of,0.9587756842374802,What painting The Annunciation of,0.13561514019966125,0.015193164348602295,42,False
retrieval_heads,8,Ġof,6,8,0|1|2|5|6|7,What|painting|is|The|Annunciation|of,0.9773336015641689,What painting is The Annunciation of,0.12542611360549927,0.005004137754440308,52,False
retrieval_heads,8,Ġof,7,8,0|1|2|4|5|6|7,What|painting|is|as|The|Annunciation|of,0.9917350569739938,What painting is as The Annunciation of,0.13117414712905884,0.010752171277999878,50,False
retrieval_heads,8,Ġof,8,8,0|1|2|3|4|5|6|7,What|painting|is|known|as|The|Annunciation|of,1.0000738184899092,What painting is known as The Annunciation of,0.11875613778829575,-0.0016658380627632141,51,False
retrieval_heads,9,ĠFor,1,9,0,What,0.4111271798610687,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,9,ĠFor,2,9,0|8,"What|Forlì,",0.6864699721336365,"What Forlì,",0.0891956016421318,-0.031226374208927155,65,False
retrieval_heads,9,ĠFor,3,9,0|6|8,"What|Annunciation|Forlì,",0.8230845332145691,"What Annunciation Forlì,",0.11243276298046112,-0.00798921287059784,56,False
retrieval_heads,9,ĠFor,4,9,0|6|7|8,"What|Annunciation|of|Forlì,",0.8837535567581654,"What Annunciation of Forlì,",0.1297743171453476,0.009352341294288635,58,False
