arm,turn,total,preamble,pinned_rules,recent_context,retrieved_stm,retrieved_ltm,current_turn,separators,assistant_cue,retrieved_ltm_compact,retrieved_ltm_episodes
arm_l,826,56799,149,15,4730,16,51654,215,8,12,36970,72
arm_l,827,57720,149,15,4839,16,52481,200,8,12,37273,75
arm_l,828,57904,149,15,5049,16,52452,203,8,12,37273,75
arm_l,829,69086,149,15,4760,10719,53218,205,8,12,37437,78
arm_l,830,58101,149,15,4632,583,52510,192,8,12,37277,75
arm_l,831,66677,149,15,4904,8872,52515,202,8,12,37158,76
arm_l,832,69937,149,15,4863,11751,52930,209,8,12,37358,77
arm_l,833,60139,149,15,4842,1712,53211,190,8,12,37482,78
arm_l,834,58939,149,15,4837,2097,51606,215,8,12,36922,72
arm_l,835,58841,149,15,4839,1137,52481,200,8,12,37273,75
arm_l,836,58392,149,15,5049,504,52452,203,8,12,37273,75
arm_l,837,70621,149,15,4760,12254,53218,205,8,12,37437,78
arm_l,838,59612,149,15,4632,2094,52510,192,8,12,37277,75
arm_l,839,67252,149,15,4904,9447,52515,202,8,12,37158,76
arm_l,840,72130,149,15,4863,13944,52930,209,8,12,37358,77
arm_l,841,62368,149,15,4842,3941,53211,190,8,12,37482,78
arm_l,842,61004,149,15,4837,4162,51606,215,8,12,36922,72
arm_l,843,59946,149,15,4839,2242,52481,200,8,12,37273,75
arm_l,844,58864,149,15,5049,976,52452,203,8,12,37273,75
arm_l,845,72156,149,15,4760,13789,53218,205,8,12,37437,78
arm_l,846,61123,149,15,4632,3605,52510,192,8,12,37277,75
arm_l,847,67827,149,15,4904,10022,52515,202,8,12,37158,76
arm_l,848,74323,149,15,4863,16137,52930,209,8,12,37358,77
arm_l,849,64597,149,15,4842,6170,53211,190,8,12,37482,78
arm_l,850,63069,149,15,4837,6227,51606,215,8,12,36922,72
arm_l,851,61051,149,15,4839,3347,52481,200,8,12,37273,75
arm_l,852,59336,149,15,5049,1448,52452,203,8,12,37273,75
arm_l,853,73691,149,15,4760,15324,53218,205,8,12,37437,78
arm_l,854,62634,149,15,4632,5116,52510,192,8,12,37277,75
arm_l,855,68402,149,15,4904,10597,52515,202,8,12,37158,76
arm_l,856,76516,149,15,4863,18330,52930,209,8,12,37358,77
arm_l,857,66826,149,15,4842,8399,53211,190,8,12,37482,78
arm_l,858,65134,149,15,4837,8292,51606,215,8,12,36922,72
arm_l,859,62156,149,15,4839,4452,52481,200,8,12,37273,75
arm_l,860,59808,149,15,5049,1920,52452,203,8,12,37273,75
arm_l,861,75226,149,15,4760,16859,53218,205,8,12,37437,78
arm_l,862,64145,149,15,4632,6627,52510,192,8,12,37277,75
arm_l,863,68977,149,15,4904,11172,52515,202,8,12,37158,76
arm_l,864,61656,149,15,4863,4722,51635,252,8,12,36931,73
arm_l,865,68824,149,15,4738,10628,53084,190,8,12,37333,78
arm_l,866,66750,149,15,4837,9803,51711,215,8,12,37027,72
arm_l,867,62684,149,15,4839,5557,51904,200,8,12,37029,73
arm_l,868,59773,149,15,5049,2392,51945,203,8,12,37094,73
arm_l,869,77055,149,15,4760,18394,53512,205,8,12,37544,79
arm_l,870,65592,149,15,4632,8138,52446,192,8,12,37201,75
arm_l,871,69979,149,15,4904,12197,52492,202,8,12,37262,75
arm_l,872,79824,149,15,4863,22162,52406,209,8,12,37224,75
arm_l,873,71175,149,15,4842,12857,53102,190,8,12,37351,78
arm_l,874,68815,149,15,4837,11868,51711,215,8,12,37027,72
arm_l,875,63789,149,15,4839,6662,51904,200,8,12,37029,73
arm_l,876,60245,149,15,5049,2864,51945,203,8,12,37094,73
arm_l,877,78590,149,15,4760,19929,53512,205,8,12,37544,79
arm_l,878,67103,149,15,4632,9649,52446,192,8,12,37201,75
arm_l,879,70554,149,15,4904,12772,52492,202,8,12,37262,75
arm_l,880,82017,149,15,4863,24355,52406,209,8,12,37224,75
arm_l,881,73404,149,15,4842,15086,53102,190,8,12,37351,78
arm_l,882,70880,149,15,4837,13933,51711,215,8,12,37027,72
arm_l,883,64894,149,15,4839,7767,51904,200,8,12,37029,73
arm_l,884,60717,149,15,5049,3336,51945,203,8,12,37094,73
arm_l,885,80125,149,15,4760,21464,53512,205,8,12,37544,79
arm_l,886,68614,149,15,4632,11160,52446,192,8,12,37201,75
arm_l,887,71129,149,15,4904,13347,52492,202,8,12,37262,75
arm_l,888,84210,149,15,4863,26548,52406,209,8,12,37224,75
arm_l,889,75633,149,15,4842,17315,53102,190,8,12,37351,78
arm_l,890,72945,149,15,4837,15998,51711,215,8,12,37027,72
arm_l,891,65999,149,15,4839,8872,51904,200,8,12,37029,73
arm_l,892,61189,149,15,5049,3808,51945,203,8,12,37094,73
arm_l,893,81660,149,15,4760,22999,53512,205,8,12,37544,79
arm_l,894,70125,149,15,4632,12671,52446,192,8,12,37201,75
arm_l,895,71704,149,15,4904,13922,52492,202,8,12,37262,75
arm_l,896,86403,149,15,4863,28741,52406,209,8,12,37224,75
arm_l,897,77862,149,15,4842,19544,53102,190,8,12,37351,78
arm_l,898,75010,149,15,4837,18063,51711,215,8,12,37027,72
arm_l,899,64124,149,15,4839,7509,51406,186,8,12,36961,71
arm_l,900,61227,149,15,4970,4280,51590,203,8,12,36894,72
arm_l,901,83185,149,15,4760,24534,53502,205,8,12,37518,79
arm_l,902,71380,149,15,4632,14182,52190,192,8,12,37100,74
arm_l,903,71655,149,15,4904,14497,51868,202,8,12,37000,73
arm_l,904,88269,149,15,4863,30934,52079,209,8,12,37092,74
arm_l,905,78888,149,15,4842,21012,52660,190,8,12,37259,76
arm_l,906,60489,149,15,4837,1363,53840,265,8,12,37532,81
arm_l,907,62913,149,15,4726,5741,52031,231,8,12,37114,73
arm_l,908,56984,149,15,4929,16,51643,212,8,12,36963,72
arm_l,909,79423,149,15,4921,22643,51461,214,8,12,36952,71
arm_l,910,83990,149,15,4779,25519,53294,214,8,12,37485,78
arm_l,911,61986,149,15,4658,4932,52011,201,8,12,37112,73
arm_l,912,81367,149,15,4875,23572,52527,209,8,12,37264,75
arm_l,913,103655,149,15,4833,46023,52394,221,8,12,37217,75
arm_l,914,58916,149,15,4905,16,53608,203,8,12,37457,80
arm_l,915,64322,149,15,4907,6969,52031,231,8,12,37114,73
arm_l,916,57633,149,15,4929,665,51643,212,8,12,36963,72
arm_l,917,81172,149,15,4921,24392,51461,214,8,12,36952,71
arm_l,918,86109,149,15,4779,27638,53294,214,8,12,37485,78
arm_l,919,62573,149,15,4658,5519,52011,201,8,12,37112,73
arm_l,920,82499,149,15,4875,24704,52527,209,8,12,37264,75
arm_l,921,104272,149,15,4833,46640,52394,221,8,12,37217,75
arm_l,922,59551,149,15,4905,651,53608,203,8,12,37457,80
arm_l,923,65550,149,15,4907,8197,52031,231,8,12,37114,73
arm_l,924,58266,149,15,4929,1298,51643,212,8,12,36963,72
arm_l,925,82921,149,15,4921,26141,51461,214,8,12,36952,71
arm_l,926,88228,149,15,4779,29757,53294,214,8,12,37485,78
arm_l,927,63160,149,15,4658,6106,52011,201,8,12,37112,73
arm_l,928,83631,149,15,4875,25836,52527,209,8,12,37264,75
arm_l,929,104889,149,15,4833,47257,52394,221,8,12,37217,75
arm_l,930,60170,149,15,4905,1270,53608,203,8,12,37457,80
arm_l,931,66778,149,15,4907,9425,52031,231,8,12,37114,73
arm_l,932,58899,149,15,4929,1931,51643,212,8,12,36963,72
arm_l,933,84670,149,15,4921,27890,51461,214,8,12,36952,71
arm_l,934,90347,149,15,4779,31876,53294,214,8,12,37485,78
arm_l,935,63747,149,15,4658,6693,52011,201,8,12,37112,73
arm_l,936,84763,149,15,4875,26968,52527,209,8,12,37264,75
arm_l,937,105506,149,15,4833,47874,52394,221,8,12,37217,75
arm_l,938,60789,149,15,4905,1889,53608,203,8,12,37457,80
arm_l,939,68006,149,15,4907,10653,52031,231,8,12,37114,73
arm_l,940,59532,149,15,4929,2564,51643,212,8,12,36963,72
arm_l,941,86419,149,15,4921,29639,51461,214,8,12,36952,71
arm_l,942,92466,149,15,4779,33995,53294,214,8,12,37485,78
arm_l,943,64334,149,15,4658,7280,52011,201,8,12,37112,73
arm_l,944,85895,149,15,4875,28100,52527,209,8,12,37264,75
arm_l,945,63111,149,15,4833,5168,52681,245,8,12,37348,76
arm_l,946,61614,149,15,4719,2508,54000,203,8,12,37634,81
arm_l,947,69560,149,15,4907,12312,51926,231,8,12,36997,73
arm_l,948,60497,149,15,4929,3197,51975,212,8,12,37100,73
arm_l,949,87740,149,15,4921,31202,51219,214,8,12,36925,70
arm_l,950,94218,149,15,4779,35497,53544,214,8,12,37548,79
arm_l,951,64659,149,15,4658,7867,51749,201,8,12,37029,72
arm_l,952,86790,149,15,4875,29232,52290,209,8,12,37206,74
arm_l,953,106121,149,15,4833,48491,52392,221,8,12,37215,75
arm_l,954,62689,149,15,4905,3127,54270,203,8,12,37713,82
arm_l,955,70788,149,15,4907,13540,51926,231,8,12,36997,73
arm_l,956,61130,149,15,4929,3830,51975,212,8,12,37100,73
arm_l,957,89489,149,15,4921,32951,51219,214,8,12,36925,70
arm_l,958,96337,149,15,4779,37616,53544,214,8,12,37548,79
arm_l,959,65246,149,15,4658,8454,51749,201,8,12,37029,72
arm_l,960,87922,149,15,4875,30364,52290,209,8,12,37206,74
arm_l,961,106738,149,15,4833,49108,52392,221,8,12,37215,75
arm_l,962,63308,149,15,4905,3746,54270,203,8,12,37713,82
arm_l,963,72016,149,15,4907,14768,51926,231,8,12,36997,73
arm_l,964,61763,149,15,4929,4463,51975,212,8,12,37100,73
arm_l,965,91238,149,15,4921,34700,51219,214,8,12,36925,70
arm_l,966,98456,149,15,4779,39735,53544,214,8,12,37548,79
arm_l,967,65833,149,15,4658,9041,51749,201,8,12,37029,72
arm_l,968,89054,149,15,4875,31496,52290,209,8,12,37206,74
arm_l,969,107355,149,15,4833,49725,52392,221,8,12,37215,75
arm_l,970,63927,149,15,4905,4365,54270,203,8,12,37713,82
arm_l,971,73244,149,15,4907,15996,51926,231,8,12,36997,73
arm_l,972,62396,149,15,4929,5096,51975,212,8,12,37100,73
arm_l,973,92987,149,15,4921,36449,51219,214,8,12,36925,70
arm_l,974,100575,149,15,4779,41854,53544,214,8,12,37548,79
arm_l,975,66420,149,15,4658,9628,51749,201,8,12,37029,72
arm_l,976,90186,149,15,4875,32628,52290,209,8,12,37206,74
arm_l,977,107972,149,15,4833,50342,52392,221,8,12,37215,75
arm_l,978,64546,149,15,4905,4984,54270,203,8,12,37713,82
arm_l,979,74472,149,15,4907,17224,51926,231,8,12,36997,73
arm_l,980,63450,149,15,4929,7387,50759,191,8,12,36680,69
arm_l,981,94529,149,15,4981,38198,50952,214,8,12,36845,69
arm_l,982,102257,149,15,4779,43973,53107,214,8,12,37310,78
arm_l,983,67041,149,15,4658,10215,51783,201,8,12,37051,72
arm_l,984,91279,149,15,4875,33760,52251,209,8,12,37189,74
arm_l,985,108629,149,15,4833,50959,52432,221,8,12,37255,75
arm_l,986,65163,149,15,4905,5603,54268,203,8,12,37715,82
arm_l,987,63241,149,15,4907,5832,52115,203,8,12,37200,74
arm_l,988,66444,149,15,4754,7696,53608,202,8,12,37526,80
arm_l,989,64893,149,15,4774,7082,52656,197,8,12,37329,76
arm_l,990,71711,149,15,4737,14021,52571,198,8,12,37298,76
arm_l,991,60660,149,15,4752,3190,52335,199,8,12,37197,75
arm_l,992,71807,149,15,4769,13886,52764,204,8,12,37318,77
arm_l,993,65735,149,15,4773,8033,52549,196,8,12,37312,76
arm_l,994,70314,149,15,4750,13080,52099,201,8,12,37164,74
arm_l,995,64402,149,15,4764,6489,52767,198,8,12,37289,77
arm_l,996,69769,149,15,4768,11301,53313,203,8,12,37463,79
arm_l,997,60061,149,15,4773,1866,53043,195,8,12,37394,78
arm_l,998,68606,149,15,4771,12233,51215,203,8,12,36880,71
arm_l,999,60079,149,15,4761,1237,53726,171,8,12,37619,80
arm_l,1000,59204,149,15,4995,16,53839,170,8,12,37545,81
arm_s,1,478,149,15,17,16,0,263,6,12,0,0
arm_s,2,866,149,15,444,16,0,224,6,12,0,0
arm_s,3,1439,149,15,1028,16,0,213,6,12,0,0
arm_s,4,2114,149,15,1708,16,0,208,6,12,0,0
arm_s,5,2631,149,15,2220,16,0,213,6,12,0,0
arm_s,6,3079,149,15,2677,16,0,204,6,12,0,0
arm_s,7,3590,149,15,3179,16,0,213,6,12,0,0
arm_s,8,4178,149,15,3760,16,0,220,6,12,0,0
arm_s,9,4758,149,15,4358,16,0,202,6,12,0,0
arm_s,10,5349,149,15,4927,16,0,224,6,12,0,0
arm_s,11,5923,149,15,5512,16,0,213,6,12,0,0
arm_s,12,6014,149,15,5608,16,0,208,6,12,0,0
arm_s,13,5851,149,15,5440,16,0,213,6,12,0,0
arm_s,14,5787,149,15,5385,16,0,204,6,12,0,0
arm_s,15,6337,149,15,5430,512,0,213,6,12,0,0
arm_s,16,6423,149,15,5509,512,0,220,6,12,0,0
arm_s,17,6467,149,15,5526,557,0,202,6,12,0,0
arm_s,18,7022,149,15,5497,1119,0,224,6,12,0,0
arm_s,19,6642,149,15,5512,735,0,213,6,12,0,0
arm_s,20,6565,149,15,5608,567,0,208,6,12,0,0
arm_s,21,6347,149,15,5440,512,0,213,6,12,0,0
arm_s,22,6328,149,15,5385,557,0,204,6,12,0,0
arm_s,23,7421,149,15,5430,1596,0,213,6,12,0,0
arm_s,24,7524,149,15,5509,1613,0,220,6,12,0,0
arm_s,25,7584,149,15,5526,1674,0,202,6,12,0,0
arm_s,26,8109,149,15,5497,2206,0,224,6,12,0,0
arm_s,27,7345,149,15,5512,1438,0,213,6,12,0,0
arm_s,28,7100,149,15,5608,1102,0,208,6,12,0,0
arm_s,29,6827,149,15,5440,992,0,213,6,12,0,0
arm_s,30,6853,149,15,5385,1082,0,204,6,12,0,0
arm_s,31,8505,149,15,5430,2680,0,213,6,12,0,0
arm_s,32,8625,149,15,5509,2714,0,220,6,12,0,0
arm_s,33,8701,149,15,5526,2791,0,202,6,12,0,0
arm_s,34,9196,149,15,5497,3293,0,224,6,12,0,0
arm_s,35,8048,149,15,5512,2141,0,213,6,12,0,0
arm_s,36,7635,149,15,5608,1637,0,208,6,12,0,0
arm_s,37,7307,149,15,5440,1472,0,213,6,12,0,0
arm_s,38,7378,149,15,5385,1607,0,204,6,12,0,0
arm_s,39,9589,149,15,5430,3764,0,213,6,12,0,0
arm_s,40,5942,149,15,5509,16,0,235,6,12,0,0
arm_s,41,9612,149,15,5320,3908,0,202,6,12,0,0
arm_s,42,10283,149,15,5497,4380,0,224,6,12,0,0
arm_s,43,8751,149,15,5512,2844,0,213,6,12,0,0
arm_s,44,8170,149,15,5608,2172,0,208,6,12,0,0
arm_s,45,7787,149,15,5440,1952,0,213,6,12,0,0
arm_s,46,7903,149,15,5385,2132,0,204,6,12,0,0
arm_s,47,10673,149,15,5430,4848,0,213,6,12,0,0
arm_s,48,10206,149,15,5509,4295,0,220,6,12,0,0
arm_s,49,10935,149,15,5526,5025,0,202,6,12,0,0
arm_s,50,11370,149,15,5497,5467,0,224,6,12,0,0
arm_s,51,9454,149,15,5512,3547,0,213,6,12,0,0
arm_s,52,8705,149,15,5608,2707,0,208,6,12,0,0
arm_s,53,8267,149,15,5440,2432,0,213,6,12,0,0
arm_s,54,8428,149,15,5385,2657,0,204,6,12,0,0
arm_s,55,11757,149,15,5430,5932,0,213,6,12,0,0
arm_s,56,11307,149,15,5509,5396,0,220,6,12,0,0
arm_s,57,12052,149,15,5526,6142,0,202,6,12,0,0
arm_s,58,12457,149,15,5497,6554,0,224,6,12,0,0
arm_s,59,10157,149,15,5512,4250,0,213,6,12,0,0
arm_s,60,9240,149,15,5608,3242,0,208,6,12,0,0
arm_s,61,8747,149,15,5440,2912,0,213,6,12,0,0
arm_s,62,8953,149,15,5385,3182,0,204,6,12,0,0
arm_s,63,12841,149,15,5430,7016,0,213,6,12,0,0
arm_s,64,12408,149,15,5509,6497,0,220,6,12,0,0
arm_s,65,13169,149,15,5526,7259,0,202,6,12,0,0
arm_s,66,13544,149,15,5497,7641,0,224,6,12,0,0
arm_s,67,10860,149,15,5512,4953,0,213,6,12,0,0
arm_s,68,9775,149,15,5608,3777,0,208,6,12,0,0
arm_s,69,9227,149,15,5440,3392,0,213,6,12,0,0
arm_s,70,9478,149,15,5385,3707,0,204,6,12,0,0
arm_s,71,13925,149,15,5430,8100,0,213,6,12,0,0
arm_s,72,13509,149,15,5509,7598,0,220,6,12,0,0
arm_s,73,14286,149,15,5526,8376,0,202,6,12,0,0
arm_s,74,14631,149,15,5497,8728,0,224,6,12,0,0
arm_s,75,6327,149,15,5512,447,0,186,6,12,0,0
arm_s,76,10228,149,15,5526,4312,0,208,6,12,0,0
arm_s,77,9707,149,15,5440,3872,0,213,6,12,0,0
arm_s,78,10003,149,15,5385,4232,0,204,6,12,0,0
arm_s,79,15009,149,15,5430,9184,0,213,6,12,0,0
arm_s,80,14610,149,15,5509,8699,0,220,6,12,0,0
arm_s,81,15403,149,15,5526,9493,0,202,6,12,0,0
arm_s,82,15718,149,15,5497,9815,0,224,6,12,0,0
arm_s,83,5982,149,15,5512,16,0,272,6,12,0,0
arm_s,84,5782,149,15,5357,16,0,227,6,12,0,0
arm_s,85,6013,149,15,5602,16,0,213,6,12,0,0
arm_s,86,6009,149,15,5601,16,0,210,6,12,0,0
arm_s,87,10825,149,15,5375,5049,0,219,6,12,0,0
arm_s,88,6516,149,15,5403,729,0,202,6,12,0,0
arm_s,89,5939,149,15,5531,16,0,210,6,12,0,0
arm_s,90,11476,149,15,5580,5498,0,216,6,12,0,0
arm_s,91,7303,149,15,5566,1355,0,200,6,12,0,0
arm_s,92,7839,149,15,5577,1853,0,227,6,12,0,0
arm_s,93,9051,149,15,5602,3054,0,213,6,12,0,0
arm_s,94,8350,149,15,5601,2357,0,210,6,12,0,0
arm_s,95,13307,149,15,5375,7531,0,219,6,12,0,0
arm_s,96,8998,149,15,5403,3211,0,202,6,12,0,0
arm_s,97,6630,149,15,5531,707,0,210,6,12,0,0
arm_s,98,12635,149,15,5580,6657,0,216,6,12,0,0
arm_s,99,9298,149,15,5566,3350,0,200,6,12,0,0
arm_s,100,10253,149,15,5498,4346,0,227,6,12,0,0
arm_s,101,12074,149,15,5603,6076,0,213,6,12,0,0
arm_s,102,10676,149,15,5602,4682,0,210,6,12,0,0
arm_s,103,15791,149,15,5376,10014,0,219,6,12,0,0
arm_s,104,11482,149,15,5404,5694,0,202,6,12,0,0
arm_s,105,7306,149,15,5532,1382,0,210,6,12,0,0
arm_s,106,13796,149,15,5581,7817,0,216,6,12,0,0
arm_s,107,11217,149,15,5567,5268,0,200,6,12,0,0
arm_s,108,12041,149,15,5462,6170,0,227,6,12,0,0
arm_s,109,15101,149,15,5603,9103,0,213,6,12,0,0
arm_s,110,13005,149,15,5602,7011,0,210,6,12,0,0
arm_s,111,18277,149,15,5376,12500,0,219,6,12,0,0
arm_s,112,13968,149,15,5404,8180,0,202,6,12,0,0
arm_s,113,7982,149,15,5532,2058,0,210,6,12,0,0
arm_s,114,14957,149,15,5581,8978,0,216,6,12,0,0
arm_s,115,13099,149,15,5567,7150,0,200,6,12,0,0
arm_s,116,13945,149,15,5542,7994,0,227,6,12,0,0
arm_s,117,18128,149,15,5603,12130,0,213,6,12,0,0
arm_s,118,15334,149,15,5602,9340,0,210,6,12,0,0
arm_s,119,20763,149,15,5376,14986,0,219,6,12,0,0
arm_s,120,16454,149,15,5404,10666,0,202,6,12,0,0
arm_s,121,8658,149,15,5532,2734,0,210,6,12,0,0
arm_s,122,6912,149,15,5581,899,0,250,6,12,0,0
arm_s,123,14841,149,15,5347,9112,0,200,6,12,0,0
arm_s,124,15769,149,15,5542,9818,0,227,6,12,0,0
arm_s,125,20935,149,15,5603,14937,0,213,6,12,0,0
arm_s,126,17001,149,15,5602,11007,0,210,6,12,0,0
arm_s,127,23029,149,15,5376,17252,0,219,6,12,0,0
arm_s,128,18278,149,15,5404,12490,0,202,6,12,0,0
arm_s,129,9334,149,15,5532,3410,0,210,6,12,0,0
arm_s,130,16617,149,15,5581,10638,0,216,6,12,0,0
arm_s,131,17023,149,15,5567,11074,0,200,6,12,0,0
arm_s,132,17593,149,15,5542,11642,0,227,6,12,0,0
arm_s,133,23962,149,15,5603,17964,0,213,6,12,0,0
arm_s,134,19330,149,15,5602,13336,0,210,6,12,0,0
arm_s,135,25515,149,15,5376,19738,0,219,6,12,0,0
arm_s,136,20764,149,15,5404,14976,0,202,6,12,0,0
arm_s,137,10010,149,15,5532,4086,0,210,6,12,0,0
arm_s,138,17778,149,15,5581,11799,0,216,6,12,0,0
arm_s,139,18985,149,15,5567,13036,0,200,6,12,0,0
arm_s,140,19417,149,15,5542,13466,0,227,6,12,0,0
arm_s,141,26989,149,15,5603,20991,0,213,6,12,0,0
arm_s,142,21659,149,15,5602,15665,0,210,6,12,0,0
arm_s,143,28001,149,15,5376,22224,0,219,6,12,0,0
arm_s,144,23250,149,15,5404,17462,0,202,6,12,0,0
arm_s,145,10686,149,15,5532,4762,0,210,6,12,0,0
arm_s,146,18939,149,15,5581,12960,0,216,6,12,0,0
arm_s,147,20947,149,15,5567,14998,0,200,6,12,0,0
arm_s,148,21241,149,15,5542,15290,0,227,6,12,0,0
arm_s,149,30016,149,15,5603,24018,0,213,6,12,0,0
arm_s,150,23988,149,15,5602,17994,0,210,6,12,0,0
arm_s,151,30487,149,15,5376,24710,0,219,6,12,0,0
arm_s,152,25736,149,15,5404,19948,0,202,6,12,0,0
arm_s,153,11362,149,15,5532,5438,0,210,6,12,0,0
arm_s,154,20100,149,15,5581,14121,0,216,6,12,0,0
arm_s,155,22909,149,15,5567,16960,0,200,6,12,0,0
arm_s,156,23065,149,15,5542,17114,0,227,6,12,0,0
arm_s,157,6901,149,15,5603,926,0,190,6,12,0,0
arm_s,158,26218,149,15,5503,20323,0,210,6,12,0,0
arm_s,159,32973,149,15,5376,27196,0,219,6,12,0,0
arm_s,160,28820,149,15,5404,23032,0,202,6,12,0,0
arm_s,161,12038,149,15,5532,6114,0,210,6,12,0,0
arm_s,162,21261,149,15,5581,15282,0,216,6,12,0,0
arm_s,163,25469,149,15,5567,19520,0,200,6,12,0,0
arm_s,164,6003,149,15,5542,16,0,263,6,12,0,0
arm_s,165,5764,149,15,5345,16,0,221,6,12,0,0
arm_s,166,5998,149,15,5597,16,0,203,6,12,0,0
arm_s,167,6746,149,15,5637,724,0,203,6,12,0,0
arm_s,168,21897,149,15,5408,16098,0,209,6,12,0,0
arm_s,169,6511,149,15,5411,724,0,194,6,12,0,0
arm_s,170,6342,149,15,5416,538,0,206,6,12,0,0
arm_s,171,16881,149,15,5529,10956,0,214,6,12,0,0
arm_s,172,6503,149,15,5581,543,0,197,6,12,0,0
arm_s,173,8296,149,15,5476,2417,0,221,6,12,0,0
arm_s,174,7933,149,15,5597,1951,0,203,6,12,0,0
arm_s,175,8452,149,15,5637,2430,0,203,6,12,0,0
arm_s,176,24214,149,15,5408,18415,0,209,6,12,0,0
arm_s,177,9467,149,15,5411,3680,0,194,6,12,0,0
arm_s,178,8659,149,15,5416,2855,0,206,6,12,0,0
arm_s,179,17557,149,15,5529,11632,0,214,6,12,0,0
arm_s,180,7585,149,15,5581,1625,0,197,6,12,0,0
arm_s,181,10681,149,15,5476,4802,0,221,6,12,0,0
arm_s,182,9852,149,15,5597,3870,0,203,6,12,0,0
arm_s,183,10158,149,15,5637,4136,0,203,6,12,0,0
arm_s,184,26531,149,15,5408,20732,0,209,6,12,0,0
arm_s,185,12423,149,15,5411,6636,0,194,6,12,0,0
arm_s,186,10976,149,15,5416,5172,0,206,6,12,0,0
arm_s,187,18233,149,15,5529,12308,0,214,6,12,0,0
arm_s,188,8667,149,15,5581,2707,0,197,6,12,0,0
arm_s,189,13066,149,15,5476,7187,0,221,6,12,0,0
arm_s,190,11771,149,15,5597,5789,0,203,6,12,0,0
arm_s,191,11864,149,15,5637,5842,0,203,6,12,0,0
arm_s,192,28848,149,15,5408,23049,0,209,6,12,0,0
arm_s,193,15379,149,15,5411,9592,0,194,6,12,0,0
arm_s,194,13293,149,15,5416,7489,0,206,6,12,0,0
arm_s,195,18909,149,15,5529,12984,0,214,6,12,0,0
arm_s,196,9749,149,15,5581,3789,0,197,6,12,0,0
arm_s,197,15451,149,15,5476,9572,0,221,6,12,0,0
arm_s,198,13690,149,15,5597,7708,0,203,6,12,0,0
arm_s,199,13570,149,15,5637,7548,0,203,6,12,0,0
arm_s,200,31165,149,15,5408,25366,0,209,6,12,0,0
arm_s,201,18335,149,15,5411,12548,0,194,6,12,0,0
arm_s,202,15610,149,15,5416,9806,0,206,6,12,0,0
arm_s,203,7265,149,15,5529,1329,0,225,6,12,0,0
arm_s,204,10544,149,15,5294,4871,0,197,6,12,0,0
arm_s,205,17160,149,15,5476,11281,0,221,6,12,0,0
arm_s,206,14933,149,15,5597,8951,0,203,6,12,0,0
arm_s,207,15665,149,15,5637,9643,0,203,6,12,0,0
arm_s,208,32806,149,15,5408,27007,0,209,6,12,0,0
arm_s,209,20615,149,15,5411,14828,0,194,6,12,0,0
arm_s,210,17251,149,15,5416,11447,0,206,6,12,0,0
arm_s,211,19585,149,15,5529,13660,0,214,6,12,0,0
arm_s,212,11913,149,15,5581,5953,0,197,6,12,0,0
arm_s,213,19545,149,15,5476,13666,0,221,6,12,0,0
arm_s,214,16852,149,15,5597,10870,0,203,6,12,0,0
arm_s,215,17371,149,15,5637,11349,0,203,6,12,0,0
arm_s,216,35123,149,15,5408,29324,0,209,6,12,0,0
arm_s,217,23571,149,15,5411,17784,0,194,6,12,0,0
arm_s,218,19568,149,15,5416,13764,0,206,6,12,0,0
arm_s,219,20261,149,15,5529,14336,0,214,6,12,0,0
arm_s,220,12995,149,15,5581,7035,0,197,6,12,0,0
arm_s,221,21930,149,15,5476,16051,0,221,6,12,0,0
arm_s,222,18771,149,15,5597,12789,0,203,6,12,0,0
arm_s,223,19077,149,15,5637,13055,0,203,6,12,0,0
arm_s,224,37440,149,15,5408,31641,0,209,6,12,0,0
arm_s,225,26527,149,15,5411,20740,0,194,6,12,0,0
arm_s,226,21885,149,15,5416,16081,0,206,6,12,0,0
arm_s,227,20937,149,15,5529,15012,0,214,6,12,0,0
arm_s,228,14077,149,15,5581,8117,0,197,6,12,0,0
arm_s,229,24315,149,15,5476,18436,0,221,6,12,0,0
arm_s,230,20690,149,15,5597,14708,0,203,6,12,0,0
arm_s,231,20783,149,15,5637,14761,0,203,6,12,0,0
arm_s,232,39757,149,15,5408,33958,0,209,6,12,0,0
arm_s,233,29483,149,15,5411,23696,0,194,6,12,0,0
arm_s,234,24202,149,15,5416,18398,0,206,6,12,0,0
arm_s,235,21613,149,15,5529,15688,0,214,6,12,0,0
arm_s,236,15159,149,15,5581,9199,0,197,6,12,0,0
arm_s,237,26700,149,15,5476,20821,0,221,6,12,0,0
arm_s,238,6833,149,15,5597,861,0,193,6,12,0,0
arm_s,239,22372,149,15,5520,16467,0,203,6,12,0,0
arm_s,240,42074,149,15,5408,36275,0,209,6,12,0,0
arm_s,241,33054,149,15,5411,27267,0,194,6,12,0,0
arm_s,242,26519,149,15,5416,20715,0,206,6,12,0,0
arm_s,243,22289,149,15,5529,16364,0,214,6,12,0,0
arm_s,244,16241,149,15,5581,10281,0,197,6,12,0,0
arm_s,245,29700,149,15,5476,23821,0,221,6,12,0,0
arm_s,246,6052,149,15,5597,16,0,257,6,12,0,0
arm_s,247,5757,149,15,5332,16,0,227,6,12,0,0
arm_s,248,5964,149,15,5558,16,0,208,6,12,0,0
arm_s,249,11117,149,15,5667,5062,0,206,6,12,0,0
arm_s,250,6674,149,15,5453,836,0,203,6,12,0,0
