0.00.196.791 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.243.413 W srv  llama_server: -----------------
0.00.243.418 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.418 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.418 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.418 W srv  llama_server: -----------------
0.00.252.581 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.961.811 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.823 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.836 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.961.841 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.961.846 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.961.862 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.961.868 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.872 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.877 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.961.882 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.961.886 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.961.893 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.961.898 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.961.903 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.961.918 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.433.921 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.438.076 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.438.092 I srv  llama_server: model loaded
0.06.438.094 I srv  llama_server: listening on http://127.0.0.1:8097
2.41.321.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
10.33.639.622 I slot print_timing: id  0 | task 21335 |       total time =    2144.68 ms /   155 tokens
10.33.639.622 I slot print_timing: id  0 | task 21335 |    graphs reused =      20584
10.33.639.750 I slot      release: id  0 | task 21335 | stop processing: n_tokens = 12124, truncated = 0
10.33.657.511 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 633449656
10.33.789.796 I slot launch_slot_: id  0 | task 21487 | processing task, is_child = 0
10.33.901.793 I slot print_timing: id  0 | task 21487 | prompt eval time =      61.33 ms /     4 tokens (   15.33 ms per token,    65.22 tokens per second)
10.33.901.800 I slot print_timing: id  0 | task 21487 |        eval time =      50.64 ms /     4 tokens (   12.66 ms per token,    78.99 tokens per second)
10.33.901.800 I slot print_timing: id  0 | task 21487 |       total time =     111.97 ms /     8 tokens
10.33.901.801 I slot print_timing: id  0 | task 21487 |    graphs reused =      20586
10.33.901.832 I slot      release: id  0 | task 21487 | stop processing: n_tokens = 275, truncated = 0
10.33.909.611 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.047
10.33.989.900 I slot launch_slot_: id  0 | task 21492 | processing task, is_child = 0
10.34.133.985 I slot print_timing: id  0 | task 21492 | prompt eval time =      61.19 ms /     4 tokens (   15.30 ms per token,    65.37 tokens per second)
10.34.133.990 I slot print_timing: id  0 | task 21492 |        eval time =      82.87 ms /     6 tokens (   13.81 ms per token,    72.41 tokens per second)
10.34.133.991 I slot print_timing: id  0 | task 21492 |       total time =     144.06 ms /    10 tokens
10.34.133.992 I slot print_timing: id  0 | task 21492 |    graphs reused =      20590
10.34.134.013 I slot      release: id  0 | task 21492 | stop processing: n_tokens = 90, truncated = 0
10.34.147.129 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 633943919
10.34.259.489 I slot launch_slot_: id  0 | task 21499 | processing task, is_child = 0
10.37.395.837 I slot print_timing: id  0 | task 21499 | prompt processing, n_tokens =  11409, progress = 0.96, t =   3.14 s / 3637.72 tokens per second
10.37.535.064 I slot print_timing: id  0 | task 21499 | prompt processing, n_tokens =  11921, progress = 1.00, t =   3.28 s / 3639.41 tokens per second
10.37.687.581 I slot print_timing: id  0 | task 21499 | prompt eval time =    3344.19 ms / 11925 tokens (    0.28 ms per token,  3565.89 tokens per second)
10.37.687.586 I slot print_timing: id  0 | task 21499 |        eval time =      83.86 ms /     6 tokens (   13.98 ms per token,    71.55 tokens per second)
10.37.687.587 I slot print_timing: id  0 | task 21499 |       total time =    3428.05 ms / 11931 tokens
10.37.687.587 I slot print_timing: id  0 | task 21499 |    graphs reused =      20594
10.37.687.709 I slot      release: id  0 | task 21499 | stop processing: n_tokens = 11930, truncated = 0
10.37.705.879 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.001
10.37.833.598 I slot launch_slot_: id  0 | task 21513 | processing task, is_child = 0
10.38.006.127 I slot print_timing: id  0 | task 21513 | prompt eval time =      91.22 ms /    95 tokens (    0.96 ms per token,  1041.47 tokens per second)
10.38.006.132 I slot print_timing: id  0 | task 21513 |        eval time =      81.28 ms /     6 tokens (   13.55 ms per token,    73.82 tokens per second)
10.38.006.133 I slot print_timing: id  0 | task 21513 |       total time =     172.50 ms /   101 tokens
10.38.006.134 I slot print_timing: id  0 | task 21513 |    graphs reused =      20598
10.38.006.153 I slot      release: id  0 | task 21513 | stop processing: n_tokens = 100, truncated = 0
10.38.019.687 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 637816058
10.38.110.446 I slot launch_slot_: id  0 | task 21521 | processing task, is_child = 0
10.41.246.973 I slot print_timing: id  0 | task 21521 | prompt processing, n_tokens =  11418, progress = 0.96, t =   3.14 s / 3640.37 tokens per second
10.41.371.876 I slot print_timing: id  0 | task 21521 | prompt processing, n_tokens =  11930, progress = 1.00, t =   3.26 s / 3657.94 tokens per second
10.41.541.507 I slot print_timing: id  0 | task 21521 | prompt eval time =    3346.69 ms / 11934 tokens (    0.28 ms per token,  3565.91 tokens per second)
10.41.541.513 I slot print_timing: id  0 | task 21521 |        eval time =      84.33 ms /     6 tokens (   14.06 ms per token,    71.14 tokens per second)
10.41.541.514 I slot print_timing: id  0 | task 21521 |       total time =    3431.03 ms / 11940 tokens
10.41.541.515 I slot print_timing: id  0 | task 21521 |    graphs reused =      20602
10.41.541.641 I slot      release: id  0 | task 21521 | stop processing: n_tokens = 11939, truncated = 0
10.41.573.339 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.447 (> 0.100 thold), f_keep = 0.446
10.41.676.748 I slot launch_slot_: id  0 | task 21535 | processing task, is_child = 0
10.44.816.212 I slot print_timing: id  0 | task 21535 | prompt processing, n_tokens =  11409, progress = 0.96, t =   3.14 s / 3634.09 tokens per second
10.44.940.634 I slot print_timing: id  0 | task 21535 | prompt processing, n_tokens =  11921, progress = 1.00, t =   3.26 s / 3652.43 tokens per second
10.45.103.548 I slot print_timing: id  0 | task 21535 | prompt eval time =    3347.27 ms / 11925 tokens (    0.28 ms per token,  3562.60 tokens per second)
10.45.103.554 I slot print_timing: id  0 | task 21535 |        eval time =      79.51 ms /     6 tokens (   13.25 ms per token,    75.47 tokens per second)
10.45.103.555 I slot print_timing: id  0 | task 21535 |       total time =    3426.78 ms / 11931 tokens
10.45.103.555 I slot print_timing: id  0 | task 21535 |    graphs reused =      20606
10.45.103.678 I slot      release: id  0 | task 21535 | stop processing: n_tokens = 11930, truncated = 0
10.45.144.653 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.001
10.45.145.182 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 463.895 MiB)
10.45.287.195 I slot launch_slot_: id  0 | task 21549 | processing task, is_child = 0
10.45.422.440 I slot print_timing: id  0 | task 21549 | prompt eval time =      54.65 ms /     4 tokens (   13.66 ms per token,    73.19 tokens per second)
10.45.422.445 I slot print_timing: id  0 | task 21549 |        eval time =      80.57 ms /     6 tokens (   13.43 ms per token,    74.47 tokens per second)
10.45.422.446 I slot print_timing: id  0 | task 21549 |       total time =     135.22 ms /    10 tokens
10.45.422.446 I slot print_timing: id  0 | task 21549 |    graphs reused =      20610
10.45.422.465 I slot      release: id  0 | task 21549 | stop processing: n_tokens = 100, truncated = 0
10.45.442.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 645232370
10.45.442.344 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 845.053 MiB)
10.45.578.569 I slot launch_slot_: id  0 | task 21556 | processing task, is_child = 0
10.45.723.934 I slot print_timing: id  0 | task 21556 | prompt eval time =      61.37 ms /     4 tokens (   15.34 ms per token,    65.17 tokens per second)
10.45.723.939 I slot print_timing: id  0 | task 21556 |        eval time =      83.97 ms /     6 tokens (   13.99 ms per token,    71.45 tokens per second)
10.45.723.940 I slot print_timing: id  0 | task 21556 |       total time =     145.34 ms /    10 tokens
10.45.723.940 I slot print_timing: id  0 | task 21556 |    graphs reused =      20614
10.45.724.062 I slot      release: id  0 | task 21556 | stop processing: n_tokens = 11939, truncated = 0
10.45.749.786 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.447 (> 0.100 thold), f_keep = 0.446
10.45.911.352 I slot launch_slot_: id  0 | task 21563 | processing task, is_child = 0
10.46.052.769 I slot print_timing: id  0 | task 21563 | prompt eval time =      61.62 ms /     4 tokens (   15.41 ms per token,    64.91 tokens per second)
10.46.052.775 I slot print_timing: id  0 | task 21563 |        eval time =      79.76 ms /     6 tokens (   13.29 ms per token,    75.23 tokens per second)
10.46.052.776 I slot print_timing: id  0 | task 21563 |       total time =     141.38 ms /    10 tokens
10.46.052.776 I slot print_timing: id  0 | task 21563 |    graphs reused =      20618
10.46.052.908 I slot      release: id  0 | task 21563 | stop processing: n_tokens = 11930, truncated = 0
10.46.067.310 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.001
10.46.195.383 I slot launch_slot_: id  0 | task 21570 | processing task, is_child = 0
10.46.338.308 I slot print_timing: id  0 | task 21570 | prompt eval time =      59.84 ms /     4 tokens (   14.96 ms per token,    66.84 tokens per second)
10.46.338.315 I slot print_timing: id  0 | task 21570 |        eval time =      83.06 ms /     6 tokens (   13.84 ms per token,    72.24 tokens per second)
10.46.338.315 I slot print_timing: id  0 | task 21570 |       total time =     142.90 ms /    10 tokens
10.46.338.316 I slot print_timing: id  0 | task 21570 |    graphs reused =      20622
10.46.338.340 I slot      release: id  0 | task 21570 | stop processing: n_tokens = 100, truncated = 0
10.46.356.977 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 646148245
10.46.471.273 I slot launch_slot_: id  0 | task 21577 | processing task, is_child = 0
10.46.617.354 I slot print_timing: id  0 | task 21577 | prompt eval time =      61.45 ms /     4 tokens (   15.36 ms per token,    65.09 tokens per second)
10.46.617.360 I slot print_timing: id  0 | task 21577 |        eval time =      84.60 ms /     6 tokens (   14.10 ms per token,    70.92 tokens per second)
10.46.617.361 I slot print_timing: id  0 | task 21577 |       total time =     146.06 ms /    10 tokens
10.46.617.361 I slot print_timing: id  0 | task 21577 |    graphs reused =      20626
10.46.617.493 I slot      release: id  0 | task 21577 | stop processing: n_tokens = 11939, truncated = 0
10.46.638.297 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.447 (> 0.100 thold), f_keep = 0.446
10.46.803.493 I slot launch_slot_: id  0 | task 21584 | processing task, is_child = 0
10.46.944.518 I slot print_timing: id  0 | task 21584 | prompt eval time =      61.60 ms /     4 tokens (   15.40 ms per token,    64.94 tokens per second)
10.46.944.524 I slot print_timing: id  0 | task 21584 |        eval time =      79.40 ms /     6 tokens (   13.23 ms per token,    75.56 tokens per second)
10.46.944.525 I slot print_timing: id  0 | task 21584 |       total time =     141.00 ms /    10 tokens
10.46.944.525 I slot print_timing: id  0 | task 21584 |    graphs reused =      20630
10.46.944.651 I slot      release: id  0 | task 21584 | stop processing: n_tokens = 11930, truncated = 0
10.46.987.416 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.001
10.47.117.005 I slot launch_slot_: id  0 | task 21591 | processing task, is_child = 0
10.47.259.308 I slot print_timing: id  0 | task 21591 | prompt eval time =      60.41 ms /     4 tokens (   15.10 ms per token,    66.21 tokens per second)
10.47.259.314 I slot print_timing: id  0 | task 21591 |        eval time =      81.86 ms /     6 tokens (   13.64 ms per token,    73.30 tokens per second)
10.47.259.314 I slot print_timing: id  0 | task 21591 |       total time =     142.27 ms /    10 tokens
10.47.259.315 I slot print_timing: id  0 | task 21591 |    graphs reused =      20634
10.47.259.334 I slot      release: id  0 | task 21591 | stop processing: n_tokens = 100, truncated = 0
10.47.287.123 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 647069240
10.47.399.249 I slot launch_slot_: id  0 | task 21598 | processing task, is_child = 0
10.47.546.385 I slot print_timing: id  0 | task 21598 | prompt eval time =      62.23 ms /     4 tokens (   15.56 ms per token,    64.28 tokens per second)
10.47.546.391 I slot print_timing: id  0 | task 21598 |        eval time =      84.87 ms /     6 tokens (   14.15 ms per token,    70.69 tokens per second)
10.47.546.392 I slot print_timing: id  0 | task 21598 |       total time =     147.10 ms /    10 tokens
10.47.546.392 I slot print_timing: id  0 | task 21598 |    graphs reused =      20638
10.47.546.521 I slot      release: id  0 | task 21598 | stop processing: n_tokens = 11939, truncated = 0
10.47.562.300 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.447 (> 0.100 thold), f_keep = 0.446
10.47.729.648 I slot launch_slot_: id  0 | task 21605 | processing task, is_child = 0
10.47.872.077 I slot print_timing: id  0 | task 21605 | prompt eval time =      62.09 ms /     4 tokens (   15.52 ms per token,    64.42 tokens per second)
10.47.872.083 I slot print_timing: id  0 | task 21605 |        eval time =      80.30 ms /     6 tokens (   13.38 ms per token,    74.72 tokens per second)
10.47.872.084 I slot print_timing: id  0 | task 21605 |       total time =     142.39 ms /    10 tokens
10.47.872.084 I slot print_timing: id  0 | task 21605 |    graphs reused =      20642
10.47.872.212 I slot      release: id  0 | task 21605 | stop processing: n_tokens = 11930, truncated = 0
10.47.878.345 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.001
10.48.007.374 I slot launch_slot_: id  0 | task 21612 | processing task, is_child = 0
10.48.147.745 I slot print_timing: id  0 | task 21612 | prompt eval time =      59.33 ms /     4 tokens (   14.83 ms per token,    67.42 tokens per second)
10.48.147.750 I slot print_timing: id  0 | task 21612 |        eval time =      81.00 ms /     6 tokens (   13.50 ms per token,    74.07 tokens per second)
10.48.147.751 I slot print_timing: id  0 | task 21612 |       total time =     140.34 ms /    10 tokens
10.48.147.752 I slot print_timing: id  0 | task 21612 |    graphs reused =      20646
10.48.147.770 I slot      release: id  0 | task 21612 | stop processing: n_tokens = 100, truncated = 0
10.48.185.426 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 647957676
10.48.295.212 I slot launch_slot_: id  0 | task 21619 | processing task, is_child = 0
10.48.442.316 I slot print_timing: id  0 | task 21619 | prompt eval time =      61.75 ms /     4 tokens (   15.44 ms per token,    64.78 tokens per second)
10.48.442.321 I slot print_timing: id  0 | task 21619 |        eval time =      85.33 ms /     6 tokens (   14.22 ms per token,    70.31 tokens per second)
10.48.442.322 I slot print_timing: id  0 | task 21619 |       total time =     147.08 ms /    10 tokens
10.48.442.322 I slot print_timing: id  0 | task 21619 |    graphs reused =      20650
10.48.442.449 I slot      release: id  0 | task 21619 | stop processing: n_tokens = 11939, truncated = 0
10.48.457.657 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 648252354
10.48.561.439 I slot launch_slot_: id  0 | task 21626 | processing task, is_child = 0
10.48.765.418 I slot print_timing: id  0 | task 21626 | prompt eval time =     166.30 ms /   442 tokens (    0.38 ms per token,  2657.82 tokens per second)
10.48.765.424 I slot print_timing: id  0 | task 21626 |        eval time =      37.65 ms /     3 tokens (   12.55 ms per token,    79.68 tokens per second)
10.48.765.425 I slot print_timing: id  0 | task 21626 |       total time =     203.95 ms /   445 tokens
10.48.765.426 I slot print_timing: id  0 | task 21626 |    graphs reused =      20651
10.48.765.459 I slot      release: id  0 | task 21626 | stop processing: n_tokens = 444, truncated = 0
10.48.768.793 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.029
10.48.829.084 I slot launch_slot_: id  0 | task 21631 | processing task, is_child = 0
10.49.000.005 I slot print_timing: id  0 | task 21631 | prompt eval time =      88.04 ms /    95 tokens (    0.93 ms per token,  1079.02 tokens per second)
10.49.000.011 I slot print_timing: id  0 | task 21631 |        eval time =      82.85 ms /     6 tokens (   13.81 ms per token,    72.42 tokens per second)
10.49.000.012 I slot print_timing: id  0 | task 21631 |       total time =     170.90 ms /   101 tokens
10.49.000.012 I slot print_timing: id  0 | task 21631 |    graphs reused =      20655
10.49.000.035 I slot      release: id  0 | task 21631 | stop processing: n_tokens = 100, truncated = 0
10.49.028.152 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 648809940
10.49.066.131 I slot launch_slot_: id  0 | task 21639 | processing task, is_child = 0
10.52.193.873 I slot print_timing: id  0 | task 21639 | prompt processing, n_tokens =  11450, progress = 0.96, t =   3.13 s / 3660.82 tokens per second
10.52.323.838 I slot print_timing: id  0 | task 21639 | prompt processing, n_tokens =  11962, progress = 1.00, t =   3.26 s / 3671.93 tokens per second
10.52.453.119 I slot print_timing: id  0 | task 21639 | prompt eval time =    3344.21 ms / 11966 tokens (    0.28 ms per token,  3578.12 tokens per second)
10.52.453.125 I slot print_timing: id  0 | task 21639 |        eval time =      42.75 ms /     3 tokens (   14.25 ms per token,    70.17 tokens per second)
10.52.453.126 I slot print_timing: id  0 | task 21639 |       total time =    3386.96 ms / 11969 tokens
10.52.453.126 I slot print_timing: id  0 | task 21639 |    graphs reused =      20656
10.52.453.249 I slot      release: id  0 | task 21639 | stop processing: n_tokens = 11968, truncated = 0
10.52.468.467 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.445 (> 0.100 thold), f_keep = 0.445
10.52.468.808 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 469.643 MiB)
10.52.585.572 I slot launch_slot_: id  0 | task 21650 | processing task, is_child = 0
10.55.727.653 I slot print_timing: id  0 | task 21650 | prompt processing, n_tokens =  11455, progress = 0.96, t =   3.14 s / 3645.70 tokens per second
10.55.846.395 I slot print_timing: id  0 | task 21650 | prompt processing, n_tokens =  11967, progress = 1.00, t =   3.26 s / 3669.96 tokens per second
10.55.975.780 I slot print_timing: id  0 | task 21650 | prompt eval time =    3352.28 ms / 11971 tokens (    0.28 ms per token,  3571.00 tokens per second)
10.55.975.786 I slot print_timing: id  0 | task 21650 |        eval time =      37.91 ms /     3 tokens (   12.64 ms per token,    79.14 tokens per second)
10.55.975.786 I slot print_timing: id  0 | task 21650 |       total time =    3390.19 ms / 11974 tokens
10.55.975.787 I slot print_timing: id  0 | task 21650 |    graphs reused =      20657
10.55.975.914 I slot      release: id  0 | task 21650 | stop processing: n_tokens = 11973, truncated = 0
10.56.004.503 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 655785820
10.56.004.837 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 866.382 MiB)
10.56.159.856 I slot launch_slot_: id  0 | task 21661 | processing task, is_child = 0
10.56.251.772 I slot print_timing: id  0 | task 21661 | prompt eval time =      55.03 ms /     4 tokens (   13.76 ms per token,    72.68 tokens per second)
10.56.251.777 I slot print_timing: id  0 | task 21661 |        eval time =      36.86 ms /     3 tokens (   12.29 ms per token,    81.39 tokens per second)
10.56.251.778 I slot print_timing: id  0 | task 21661 |       total time =      91.89 ms /     7 tokens
10.56.251.779 I slot print_timing: id  0 | task 21661 |    graphs reused =      20658
10.56.251.809 I slot      release: id  0 | task 21661 | stop processing: n_tokens = 444, truncated = 0
10.56.254.919 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.029
10.56.333.840 I slot launch_slot_: id  0 | task 21665 | processing task, is_child = 0
10.56.470.695 I slot print_timing: id  0 | task 21665 | prompt eval time =      55.81 ms /     4 tokens (   13.95 ms per token,    71.67 tokens per second)
10.56.470.700 I slot print_timing: id  0 | task 21665 |        eval time =      81.02 ms /     6 tokens (   13.50 ms per token,    74.06 tokens per second)
10.56.470.701 I slot print_timing: id  0 | task 21665 |       total time =     136.83 ms /    10 tokens
10.56.470.702 I slot print_timing: id  0 | task 21665 |    graphs reused =      20662
10.56.470.721 I slot      release: id  0 | task 21665 | stop processing: n_tokens = 100, truncated = 0
10.56.483.704 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 656280626
10.56.483.786 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 843.426 MiB)
10.56.619.275 I slot launch_slot_: id  0 | task 21672 | processing task, is_child = 0
10.59.684.504 I slot print_timing: id  0 | task 21672 | n_decoded =    218, tg =  72.55 t/s, tg_3s =  72.55 t/s
11.02.690.027 I slot print_timing: id  0 | task 21672 | n_decoded =    437, tg =  72.71 t/s, tg_3s =  72.87 t/s
11.03.237.099 I slot print_timing: id  0 | task 21672 | prompt eval time =      60.43 ms /     4 tokens (   15.11 ms per token,    66.19 tokens per second)
11.03.237.106 I slot print_timing: id  0 | task 21672 |        eval time =    6557.37 ms /   477 tokens (   13.75 ms per token,    72.74 tokens per second)
11.03.237.107 I slot print_timing: id  0 | task 21672 |       total time =    6617.80 ms /   481 tokens
11.03.237.107 I slot print_timing: id  0 | task 21672 |    graphs reused =      21135
11.03.237.233 I slot      release: id  0 | task 21672 | stop processing: n_tokens = 12442, truncated = 0
11.03.263.202 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.445 (> 0.100 thold), f_keep = 0.428
11.03.425.423 I slot launch_slot_: id  0 | task 22150 | processing task, is_child = 0
11.04.139.611 I slot print_timing: id  0 | task 22150 | prompt eval time =      61.10 ms /     4 tokens (   15.28 ms per token,    65.46 tokens per second)
11.04.139.617 I slot print_timing: id  0 | task 22150 |        eval time =     653.06 ms /    48 tokens (   13.61 ms per token,    73.50 tokens per second)
11.04.139.618 I slot print_timing: id  0 | task 22150 |       total time =     714.16 ms /    52 tokens
11.04.139.618 I slot print_timing: id  0 | task 22150 |    graphs reused =      21181
11.04.139.748 I slot      release: id  0 | task 22150 | stop processing: n_tokens = 12018, truncated = 0
11.04.161.785 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 663949654
11.04.292.850 I slot launch_slot_: id  0 | task 22199 | processing task, is_child = 0
11.04.391.003 I slot print_timing: id  0 | task 22199 | prompt eval time =      60.63 ms /     4 tokens (   15.16 ms per token,    65.97 tokens per second)
11.04.391.009 I slot print_timing: id  0 | task 22199 |        eval time =      37.50 ms /     3 tokens (   12.50 ms per token,    80.01 tokens per second)
11.04.391.010 I slot print_timing: id  0 | task 22199 |       total time =      98.13 ms /     7 tokens
11.04.391.010 I slot print_timing: id  0 | task 22199 |    graphs reused =      21182
11.04.391.040 I slot      release: id  0 | task 22199 | stop processing: n_tokens = 444, truncated = 0
11.04.394.610 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.029
11.04.473.344 I slot launch_slot_: id  0 | task 22203 | processing task, is_child = 0
11.04.617.404 I slot print_timing: id  0 | task 22203 | prompt eval time =      60.42 ms /     4 tokens (   15.11 ms per token,    66.20 tokens per second)
11.04.617.410 I slot print_timing: id  0 | task 22203 |        eval time =      83.60 ms /     6 tokens (   13.93 ms per token,    71.77 tokens per second)
11.04.617.411 I slot print_timing: id  0 | task 22203 |       total time =     144.02 ms /    10 tokens
11.04.617.411 I slot print_timing: id  0 | task 22203 |    graphs reused =      21186
11.04.617.435 I slot      release: id  0 | task 22203 | stop processing: n_tokens = 100, truncated = 0
11.04.638.404 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 664427340
11.04.754.023 I slot launch_slot_: id  0 | task 22210 | processing task, is_child = 0
11.05.533.247 I slot print_timing: id  0 | task 22210 | prompt eval time =      62.89 ms /     4 tokens (   15.72 ms per token,    63.61 tokens per second)
11.05.533.252 I slot print_timing: id  0 | task 22210 |        eval time =     716.30 ms /    52 tokens (   13.78 ms per token,    72.60 tokens per second)
11.05.533.253 I slot print_timing: id  0 | task 22210 |       total time =     779.19 ms /    56 tokens
11.05.533.254 I slot print_timing: id  0 | task 22210 |    graphs reused =      21236
11.05.533.378 I slot      release: id  0 | task 22210 | stop processing: n_tokens = 12017, truncated = 0
11.05.561.302 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.445 (> 0.100 thold), f_keep = 0.443
11.05.725.769 I slot launch_slot_: id  0 | task 22263 | processing task, is_child = 0
11.08.799.707 I slot print_timing: id  0 | task 22263 | n_decoded =    219, tg =  72.70 t/s, tg_3s =  72.70 t/s
11.11.809.328 I slot print_timing: id  0 | task 22263 | n_decoded =    438, tg =  72.73 t/s, tg_3s =  72.77 t/s
11.13.562.217 I slot print_timing: id  0 | task 22263 | prompt eval time =      61.46 ms /     4 tokens (   15.36 ms per token,    65.08 tokens per second)
11.13.562.222 I slot print_timing: id  0 | task 22263 |        eval time =    7774.95 ms /   566 tokens (   13.74 ms per token,    72.80 tokens per second)
11.13.562.223 I slot print_timing: id  0 | task 22263 |       total time =    7836.41 ms /   570 tokens
11.13.562.223 I slot print_timing: id  0 | task 22263 |    graphs reused =      21798
11.13.562.353 I slot      release: id  0 | task 22263 | stop processing: n_tokens = 12536, truncated = 0
11.13.566.955 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 673372259
11.13.699.460 I slot launch_slot_: id  0 | task 22830 | processing task, is_child = 0
11.13.796.159 I slot print_timing: id  0 | task 22830 | prompt eval time =      59.63 ms /     4 tokens (   14.91 ms per token,    67.08 tokens per second)
11.13.796.164 I slot print_timing: id  0 | task 22830 |        eval time =      37.04 ms /     3 tokens (   12.35 ms per token,    80.99 tokens per second)
11.13.796.165 I slot print_timing: id  0 | task 22830 |       total time =      96.68 ms /     7 tokens
11.13.796.165 I slot print_timing: id  0 | task 22830 |    graphs reused =      21799
11.13.796.195 I slot      release: id  0 | task 22830 | stop processing: n_tokens = 444, truncated = 0
11.13.801.703 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.137 (> 0.100 thold), f_keep = 0.029
11.13.880.768 I slot launch_slot_: id  0 | task 22834 | processing task, is_child = 0
11.14.021.587 I slot print_timing: id  0 | task 22834 | prompt eval time =      59.41 ms /     4 tokens (   14.85 ms per token,    67.33 tokens per second)
11.14.021.592 I slot print_timing: id  0 | task 22834 |        eval time =      81.39 ms /     6 tokens (   13.57 ms per token,    73.72 tokens per second)
