turn,b_ltm,k_min,floor_ranking,fill_cap,render_mode,topics_present,topic_count,floor_selected_per_topic,floor_selected,fill_selected,fill_selected_per_topic,fill_cap_skips,containment_drops,refills,collapsed_to_episode,ltm_chars_used,ltm_records_used,budget_utilization,chars_per_topic,selection
95,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.503355,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.463919,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.455319,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
96,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.433251,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.415875,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.398091,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130}]"
97,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.390549,""density"":null,""chars"":264,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.356907,""density"":null,""chars"":355,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.3514,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130}]"
98,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.465852,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.432282,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.40068,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
99,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.436525,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.432834,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.430892,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
100,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.51797,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.408933,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.374027,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
101,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.450868,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.437987,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.397036,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130}]"
102,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.467176,""density"":null,""chars"":445,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.466659,""density"":null,""chars"":355,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.443246,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
103,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.503355,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.463919,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.455319,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
104,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.433251,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.415875,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.398091,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130}]"
105,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.390549,""density"":null,""chars"":264,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.356907,""density"":null,""chars"":355,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.3514,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130}]"
106,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.465852,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.432282,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.40068,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
107,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.436525,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.432834,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.430892,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
108,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.51797,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.408933,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.374027,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
109,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.450868,""density"":null,""chars"":355,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.437987,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179},{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.397036,""density"":null,""chars"":445,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130}]"
110,32000,1,similarity,,episode,"[""9e70a83c-4ce9-4b31-a2ac-10c273205492""]",1,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1}",1,2,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":2}",0,7,0,3,1064,3,0.0333,"{""9e70a83c-4ce9-4b31-a2ac-10c273205492"":1064}","[{""episode_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""distilled_id"":""578973d2-b2d6-56dc-9c39-a93bc454c18b"",""rendered_unit_id"":""b3c6f22f-3c9d-4b66-8c21-6267e0760236"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.467176,""density"":null,""chars"":445,""phase"":""floor"",""render_mode"":""episode"",""source_turn"":75,""role"":""user"",""span_start"":6,""span_end"":130},{""episode_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""distilled_id"":""afba8d40-4c1a-5381-bcb7-79175c8669b9"",""rendered_unit_id"":""4cb44002-f213-4252-bb2a-041e3f96548d"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.466659,""density"":null,""chars"":355,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":10,""role"":""assistant"",""span_start"":183,""span_end"":242},{""episode_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""distilled_id"":""3d75d240-5532-5c69-a050-f8cbca264457"",""rendered_unit_id"":""ebdd3107-0c43-42b1-97b3-9b6e031bc86b"",""topic"":""9e70a83c-4ce9-4b31-a2ac-10c273205492"",""similarity"":0.443246,""density"":null,""chars"":264,""phase"":""fill"",""render_mode"":""episode"",""source_turn"":40,""role"":""user"",""span_start"":150,""span_end"":179}]"
