blind_key,sample_id,source_index,question_text_sha256,control_payload_sha256,dynamic_payload_sha256,incoming_count,outgoing_count,retained_count,incoming_missing,outgoing_missing,retained_missing,query_margin_best,query_margin_worst,incoming_novelty_max,incoming_novelty_mean,outgoing_redundancy_max,outgoing_redundancy_mean,neg_incoming_dense_rank_best,neg_incoming_dense_rank_mean,outgoing_dense_rank_worst,outgoing_dense_rank_mean,represented_session_delta,selected_candidate_delta,payload_char_delta,neg_incoming_penalty_max,neg_incoming_penalty_mean,question_id,question_content_sha256,population,direction,identity_delta,control_complete,dynamic_complete
69277b784f29ff5f5f63e4a14eaa4ed6a53a917a7eba5f49285ca58f79069bea,conv-42,217,69277b784f29ff5f5f63e4a14eaa4ed6a53a917a7eba5f49285ca58f79069bea,07ba728faa1078c88ff363830e90e2e8201874bf8b931b6d30375f967ea03ef0,26e8a928dc76fddbc68dafad34c36bfe50c4c0680b7937ae9ffb31219f0b82de,12,11,95,0,0,0,-0.023854702711105347,-0.042959630489349365,0.2722102403640747,0.2010247160991033,0.8528017401695251,0.77699890461835,-106.0,-123.41666666666667,104.0,86.72727272727273,0,1,-11,-0.09,-0.055,309eb55e270baa3a613816aff2c0f7919e28439927752713f75c233b245c2be2,7599d6c6bf7a283bcdc6f1a9622743ccb0674922fd5fbb7f4783bb441f819986,targeted,tie,0,True,True
30d5b7d6c20cc13278e1ebdc57aba615f9b247c0593f3a47931566f586ea9d07,conv-42,218,30d5b7d6c20cc13278e1ebdc57aba615f9b247c0593f3a47931566f586ea9d07,4f638862dbb1b13016838f9475f5e0052d6c52d1235e8ccd947b47a00d0b1e4c,427a746262f83938d81daf8eecf1bc3d6e81b0e04fe608f566b8acfad52fca2f,14,15,94,0,0,0,-0.0352213978767395,-0.02850019931793213,0.3539414405822754,0.21250039339065552,0.850185751914978,0.7945826609929403,-114.0,-133.92857142857142,111.0,90.06666666666666,0,-1,68,-0.12,-0.05571428571428573,447c13a41b748570e7af05bb3663db8302c193e17bb2ef7a233df8ca3d73ac2d,18a9a0cbbe5a8c71112069f44f741f0605ca448aefddc14555ad5b99370c750a,targeted,tie,0,True,True
c34f3a3e9b68ff51d0066bad1887e6af1c7ab3132fe70050fd026914ab591407,conv-42,219,c34f3a3e9b68ff51d0066bad1887e6af1c7ab3132fe70050fd026914ab591407,c2b07f6129eb5b9bbc35349e25235cea2ed78a70d175838e0af583f5707d14aa,02a8f265c7148cf459b212d36c8779e3bcd71a02921d345c3497c755ef41a35b,17,17,97,0,0,0,-0.02400416135787964,-0.02316981554031372,0.2953566312789917,0.1697216735166662,0.9423038959503174,0.8055455824908089,-115.0,-144.58823529411765,153.0,92.6470588235294,1,0,-52,-0.09,-0.054705882352941174,4f0d8086fb9cf079deb45eb4eac5dd2729b2d1b6c0ff940831d01357905c9cad,ea3dca5b796f8ccce0f3152ea32c1da99513eff6ab6b566263ff8736467ffa09,targeted,tie,0,True,True
c4897271485fd3bfae360390b8557c18385b5d6adc86681ca78ca153e9c86ac0,conv-42,220,c4897271485fd3bfae360390b8557c18385b5d6adc86681ca78ca153e9c86ac0,4a1690207dfcb97b2dfbdacb1ea44b2b1ca7170aae29e8aaf6460350e455fb6d,9a1a36f217bd5d451bc1c2cda3569c8e351ad35f7a45159b6d92de8a74ada6a0,17,20,106,0,0,0,-0.023219197988510132,-0.05901658535003662,0.3539414405822754,0.2187510658712948,0.8547317981719971,0.7815817803144455,-126.0,-161.7058823529412,128.0,110.35,0,-3,-9,-0.18,-0.07411764705882352,2b311a02fa73fe45ab5f59f2e83e9cabc316274b4cc2edbe488efed4d3d5baac,9a49200d82bab5c0563660d18b9b98358832c5d2cba499f197a4516be86fc84c,targeted,tie,0,True,True
ab4f1d6c9077fc35c11e982259f7e73fb8a922cc4ce35e20737176e7884dca1c,conv-42,221,ab4f1d6c9077fc35c11e982259f7e73fb8a922cc4ce35e20737176e7884dca1c,b1046841276c0077625ae6ca86059a404e8c6dd8a8c0fe7642bbb40353d1450a,443db254cc9f6499e2a899aacd691d4a25583172aa572c56cd5b4ebd44eeae81,18,17,90,0,0,0,-0.030809253454208374,-0.057639122009277344,0.3370882272720337,0.21632427639431423,0.868209719657898,0.8050491669598747,-108.0,-133.66666666666666,107.0,88.82352941176471,1,1,-17,-0.24,-0.05333333333333333,dc50b829677b54d9b73cef7a84850c259abb9adebb25bbc518b607cdacd77c79,7af0d853f7234a302a95fc18e177ae45f447f6d53a6b272f9c00a158be23ac8c,targeted,tie,0,True,True
776868422d05bad5547d5268cbae4ed6f7408c67110ab60dd27a752e29aa64ef,conv-42,222,776868422d05bad5547d5268cbae4ed6f7408c67110ab60dd27a752e29aa64ef,c3ff85de04def49d61847e29ac500e7ff07401a054364ea225cb2a91ba2eacdf,1e10998c1ba0d5865216dd6b26602c8a9f29b2a5ecec2cb718dce82d886caa11,16,13,91,0,0,0,-0.039048999547958374,-0.042444050312042236,0.2948625087738037,0.1927586942911148,0.904744029045105,0.8046113665287311,-104.0,-132.875,107.0,82.3076923076923,0,3,25,-0.09,-0.058124999999999996,add77c535e9fa99b3ee680b0fcdb2d69d6eb55afbb3b3d179e75c6242d6f7dbd,f882c5ca3c88524d1e2f760663285f305a54bb4bff0ab3cf05494114910b693b,targeted,tie,0,True,True
5afc2b8996717afdf919c65648c6bb57fc4e0b44c900d83b21f25bbecdc4aef4,conv-42,223,5afc2b8996717afdf919c65648c6bb57fc4e0b44c900d83b21f25bbecdc4aef4,dd687d3d4151427ff980a3c3c4e89ce4f729c4991a534396cd2790efcb3c17d0,60c1cdd4388dfbd446d978d09598e9a65de65fd4bb9727116491da716d319065,17,18,94,0,0,0,-0.0208398699760437,-0.16198289394378662,0.30264532566070557,0.22390567905762615,0.9286861419677734,0.7867908014191521,-118.0,-151.35294117647058,112.0,97.44444444444444,1,-1,37,-0.36,-0.07058823529411765,9981259c03847335f880fb066962cd519ffe517c6ec9faa7e6271e04cf896c45,35b750de440c8dd5cfa970ebc1afe952e11e83e906c1df10c363b490f327c358,targeted,tie,0,True,True
485da0241c8176babbefe0bd16bd4ed30c9805a26659cfbc7106626aeb62bf73,conv-42,224,485da0241c8176babbefe0bd16bd4ed30c9805a26659cfbc7106626aeb62bf73,0e37411e5db2063b6e213d3e2ee2824dd6f4c093e22701bbb5a3a6a066ad7626,ed3b077912e6541d12ae913b742454b28e366a7d4465e9ef3f2b0b9b9d837d0f,17,16,84,0,0,0,-0.020441830158233643,-0.01777079701423645,0.32723426818847656,0.21696509333217845,0.9256073236465454,0.8161295354366302,-102.0,-130.11764705882354,107.0,87.75,2,1,-12,-0.15,-0.04941176470588235,fd0a332646bc81164158e7f4764690f29f38b524d8e15263e90a7753b2e97985,e6976c998da3d0eab5c97dc55eb81c5933b7ce40e5db7020a112ac12be01346c,targeted,tie,0,True,True
ceee68b6a7bb7aeaadb7cce60e159924d77d87605a00b18a8043f9241f98003b,conv-42,225,ceee68b6a7bb7aeaadb7cce60e159924d77d87605a00b18a8043f9241f98003b,b8a6d367520852e15549a3ec5cf0b981426f9d5d24ca93426166d9c402af151d,d16b0f8c30c8a4be31ffdf246deb4f905c89083f57ab33a79b31f129460f6aac,14,15,93,0,0,0,-0.03361916542053223,-0.03628665208816528,0.2709587812423706,0.18972408771514893,0.8375986814498901,0.7753358721733093,-109.0,-136.78571428571428,107.0,85.4,1,-1,-5,-0.12,-0.05785714285714288,97334cba4bf8c14a10a14157db1b2ea945865e2169814f1b0f804afce7f62e2d,8d05c5464c87d81dfb0c1e4c83300926dd46614717f3427f98fd68efe0df72ba,targeted,tie,0,True,True
7e3ff4c6f15715ce39a2cb1a4bb6ee8ebc176fa931187f5c97b0d65c50509b6d,conv-42,226,7e3ff4c6f15715ce39a2cb1a4bb6ee8ebc176fa931187f5c97b0d65c50509b6d,7f386c72c13c13ed693133ac326955c52b100b1f36d70f7f12af464e70ebc8a2,a78b54954327a2e413961880d694b21b29dc8a293ebb259fc71308bde37fa83d,16,18,90,0,0,0,-0.020303785800933838,-0.009456455707550049,0.3273121118545532,0.22456929832696915,0.909887433052063,0.8112408452563815,-110.0,-135.8125,159.0,93.0,1,-2,1,-0.09,-0.0525,06c1c91d71d2830570356f5f35050baf8ce43467e862064cf8dff322a6c40127,7343af3cb65798e1d4352509eee1c87c1710c1b3de3878e28a5969a02367bac4,targeted,tie,0,True,True
4b4862476e10b2d3aae1e17abcbfc835852e0f3aae54f2283fdbd95eee9f1548,conv-42,227,4b4862476e10b2d3aae1e17abcbfc835852e0f3aae54f2283fdbd95eee9f1548,f12498581aa1348ce1b98dc342edaa64ffdf1c3a162dd404aa606badb36bb132,9b9f8d1ccf5c675e6bc4bd1765a66be3be51031661b2a88348b9eaa9da09c0bb,17,17,89,0,0,0,-0.023775935173034668,-0.049950093030929565,0.31044769287109375,0.21878699344747207,0.8833304643630981,0.8065288908341351,-106.0,-133.2941176470588,104.0,87.82352941176471,0,0,60,-0.21,-0.06705882352941177,c1245f65f5c27621a23249521655a072d094389c113f4f4b083b96debc369b7a,8b2b3a63af9dc3c77fae84b51fa4415dcfc564dd65f1817290f3c37f803f17d1,targeted,tie,0,True,True
b4d3cdc3b4397702c9335861f529f187012de89e877ca075222e99bc7cbac60c,conv-42,228,b4d3cdc3b4397702c9335861f529f187012de89e877ca075222e99bc7cbac60c,343dd98187d97c3d274e4820578e108c640ffb0889184ec757838c91db6870c7,cfce55093c64ae4975e5e3f397f759e6c880a0a242284d5de84af4de33331067,15,18,92,0,0,0,-0.02759164571762085,-0.03481385111808777,0.3164604902267456,0.2227129340171814,0.9640853404998779,0.800822420252694,-110.0,-136.13333333333333,109.0,94.44444444444444,1,-3,-65,-0.09,-0.06000000000000001,7954930d21ccac72403361809c3e314a1059af7f36afa4d140c8c8d5c8e5f055,98bbe00cd7876419ac966bcbafda39c3542f0f9c12f6b23ac7bee9bf25e7d7f3,targeted,tie,0,True,True
0068339f1b47004fd1207e9cb50887fa6acebb3606b146acc2a83f2f78149886,conv-42,229,0068339f1b47004fd1207e9cb50887fa6acebb3606b146acc2a83f2f78149886,5b1ca43aac8f4a162ee6f26dbe706f196d2243e9570b6188351379c9fc3f431d,b13fb1749c8173e2e78586cc86e072c116d1b9165b56505e6b0125d2866b9562,19,19,85,0,0,0,-0.022062957286834717,-0.03670614957809448,0.29969799518585205,0.21506073600367495,0.9256073236465454,0.8054965012951901,-105.0,-131.31578947368422,103.0,85.10526315789474,1,0,-26,-0.18,-0.06157894736842106,729a478c6747f957b8a2de7843650af1cdefd45b804eac7e5a1ee222efebcfec,92b8cbfdc5f09ca6e6c59b601a9657421de83db13dedb826dbe171315f9b0c4e,targeted,tie,0,True,True
fd7f99bbcb0eb065d1777c039449cb09a906cb7fae868d376461340286aaa5db,conv-42,230,fd7f99bbcb0eb065d1777c039449cb09a906cb7fae868d376461340286aaa5db,8ce178149b012b5ea0009b54a2aec72ca12586888e35da22e41d20eb73402d35,8a86a4905a1bcf85fa85820eb9d06eb0c6c0cefc9e12a4c4fd2988325dc1d881,13,13,86,0,0,0,-0.03853309154510498,-0.0369124710559845,0.3049267530441284,0.2187446768467243,0.8421754240989685,0.8023671920482929,-100.0,-121.76923076923077,108.0,84.0,1,0,11,-0.21,-0.060000000000000005,aed488b1a0e0033814364002ff1dfa6e64f467f79c0c258c374870faa92cfacb,11182cfe21d07e52d9a1ade748ed1a6ff8c4d15d586cf62aaf50d1f58209ee50,targeted,tie,0,False,False
c753f772bba18d7436de1c64b91c03ccaf6a36be0b9ca25871446dc2144d0dcd,conv-42,231,c753f772bba18d7436de1c64b91c03ccaf6a36be0b9ca25871446dc2144d0dcd,336ba49e7e9bbd128c63f8a8a83d116811403c16e114723e7fc29c5682e1a095,4cfaa11cff62305b4cf818873b08f60a04403bd3c9315711ae80f32e8f20891b,17,18,101,0,0,0,-0.05244338512420654,-0.035519421100616455,0.3290073275566101,0.19855146548327277,0.9610450267791748,0.7985785471068488,-119.0,-143.05882352941177,125.0,95.88888888888889,0,-1,-89,-0.15,-0.06,7f362e76136842994dca14503d67266767cdd2fcb69a8acf0d708e2e575d8c1d,fe6d04d4db0855b130075d330b598c19617e65ea7fc35e0bc6224e7403374b20,targeted,tie,0,True,True
ff5b2650cddca9c45a45c563f54d2622ce0d921b3c536e2987b97819a5a9f0ea,conv-42,232,ff5b2650cddca9c45a45c563f54d2622ce0d921b3c536e2987b97819a5a9f0ea,e79ad91c97294120bc44796c2d37625ba0c9e24c5f6000e4c18984903e5efa5e,626c79612cc538a243f13e873dedeb8d92475a12291b732a4f9665dc938440ed,14,10,92,0,0,0,-0.03528669476509094,-0.20447039604187012,0.3370882272720337,0.21039460386548722,0.8858098983764648,0.7771721482276917,-110.0,-144.57142857142858,100.0,82.7,3,4,-14,-0.18,-0.04714285714285715,e1d9d65037f5e33d454bb007523869d17abe208af4c430d2eb7b1e820d218317,d83bb1af00e54a932863f07870415dcd4b361b2c6451387e493acedb018ab50c,targeted,tie,0,True,True
c0a6b5b05a8b6f558b5aea4da2a1fcf1f0ab57db5e93bdb6a9fcf523ceb63a0d,conv-42,233,c0a6b5b05a8b6f558b5aea4da2a1fcf1f0ab57db5e93bdb6a9fcf523ceb63a0d,b7d016981bc2fc2f2307402e07a322387071b3de0c511bf7a05df31bd78e8766,e9200dd2b8f8b5670390dae05a288275f33936d0940c45a1ad97021b13a70b77,15,13,99,0,0,0,-0.03132826089859009,-0.03215456008911133,0.3539414405822754,0.24253819783528646,0.9166992902755737,0.8211542184536273,-117.0,-143.6,106.0,89.07692307692308,0,2,-9,-0.12,-0.05600000000000001,4c1bfbb23e13f424e1e9b6a891a8726a87f2bce46c9375deda6f90989bb494ac,a1ac9b0c65bd6879ac18996e20fcabfe8e3ebcef41b55993620e3ea0dde93c1d,targeted,tie,0,True,True
959123602024105e3d9ad1511498ec08acbe06d60b9245e6c8a7fa2dda9e656f,conv-42,234,959123602024105e3d9ad1511498ec08acbe06d60b9245e6c8a7fa2dda9e656f,37a62226a0fbe6238b84d364f2a4b092a4aa4d9a59ee24d197cdcc1577ab9e40,ec7cf51c4f5ea607669be69cd0a97b42123c414a35e23a3da107ae1e2ebf70b7,18,19,97,0,0,0,-0.051967740058898926,-0.03152582049369812,0.31604909896850586,0.19863751199510363,0.9627875089645386,0.810700818112022,-118.0,-146.0,120.0,94.21052631578948,4,-1,77,-0.09,-0.03833333333333334,92897a271a924aa4fae1c89d65e19537dfc424f6a8680620ed9db7dd4e672e3a,dc0a3cb5ef0f1c93c9f61b5cb7bb00da60628c31336f9b86e27ac082bde9c935,targeted,tie,0,True,True
a3e5c6fdeecc43595683704dd3ad0d53996d5689768ed4fbfc9b2958563612e0,conv-42,235,a3e5c6fdeecc43595683704dd3ad0d53996d5689768ed4fbfc9b2958563612e0,072e4a9d35ce8222efc329123447278a2eeb7c9468f85c9d5babc47d551f1170,907d713b4df275fe885579ba9e65dcdf0b24e5a62859a0679b225ea0e701f017,19,20,98,0,0,0,-0.051567524671554565,-0.03698301315307617,0.31604909896850586,0.19833238187589144,0.9627875089645386,0.8274094223976135,-118.0,-144.68421052631578,117.0,95.3,2,-1,-3,-0.09,-0.04736842105263159,a26f495f6a5a1880e3048d9af010375661043e1ee941c957c31af40690d2456c,2684f43f163dc23432267bcdff04d9521d780d1335c30925f51eef4b7cd25375,targeted,tie,0,True,True
e904e17e01ba0e9290de06d9cb94805cd67d7406ddd30be60c4878389d86b763,conv-42,236,e904e17e01ba0e9290de06d9cb94805cd67d7406ddd30be60c4878389d86b763,c8a884720070a145d8219050015283c344f5c0c2c14f25546b0bdb1d636605f8,695006cd847ad7d247f2856c0c9e7dd104ccc56b379d0d601378354e21afcbea,14,15,97,0,0,0,-0.038229018449783325,-0.027679741382598877,0.2979913353919983,0.20090320706367493,0.9223508238792419,0.7821375330289205,-115.0,-136.85714285714286,111.0,94.4,0,-1,72,-0.09,-0.05785714285714287,054beb41c62a1d7477c7782eb4e3dc98e326bf123f250944e9a96e731fc28651,0606a5f9043d1e39ed65bccbf69d4d3a009d0b79754010d2e527863b97249bf5,targeted,tie,0,True,True
e9129b15c31fcb29bbbc1c47782ff0c1c6c978286dd4e2009a4d5e3abf56bbb0,conv-42,237,e9129b15c31fcb29bbbc1c47782ff0c1c6c978286dd4e2009a4d5e3abf56bbb0,3c2867fe99da0bedaaf77e89b8c461f0f4377362db4ee8d0363f4540eb939f07,1cbac580165b398a830903273f7dba88c8e00b16d29fa518600678df5e0aad0e,20,17,91,0,0,0,-0.017444968223571777,-0.04040813446044922,0.30344098806381226,0.19188424348831176,0.8346182703971863,0.7799878611284143,-108.0,-134.85,106.0,91.82352941176471,1,3,-24,-0.15,-0.06600000000000002,12fab774a1faa500700269ded7d81302c2de0bf1f7e82992743039fba64fce96,8c3b7b5989b1275fde6392aa2e286d6967fda5dc1c40d7fc77ec11419e17ffc6,targeted,tie,0,True,True
0eb8fb34108fa2e0d2309e54ab1ea37ae61793e63c9f408949451343d1420f25,conv-42,238,0eb8fb34108fa2e0d2309e54ab1ea37ae61793e63c9f408949451343d1420f25,cea2bae3a5251ffd2b18884c30b34952a15893c16749dde5eb9f1e713caad45a,d0901fa1a6ea53fb372646f5622143bf857650d0b1544df9a23dde225ed997c4,12,13,98,0,0,0,-0.03942409157752991,-0.025887340307235718,0.3335255980491638,0.19908889134724936,0.9286861419677734,0.8237056319530194,-114.0,-130.83333333333334,110.0,88.76923076923077,0,-1,-96,-0.09,-0.05250000000000001,3f08d727c76b1d89842e3ec2679ea56354a9189738ff2ecc0005240186be4f21,011c246f0730416b600b172f1b58e0474c6d9c9488f26a39cd3634849889c98c,targeted,tie,0,True,True
84bf0aa3f599d52ac04a6fee753b8ba3770c927e5022ba10a452d3029e51e1f5,conv-42,239,84bf0aa3f599d52ac04a6fee753b8ba3770c927e5022ba10a452d3029e51e1f5,70c913a5624c1db34628f4f88d15d275e6c3069e74262eb3ac633443f192498e,5d0a419655e0a42e9b7fd98eb548f3617f51288f54c4c5da42d8fcf1c37f35de,19,16,99,0,0,0,-0.029826581478118896,-0.05670344829559326,0.388272762298584,0.17816792350066335,0.8951805233955383,0.7902907654643059,-115.0,-148.1578947368421,113.0,86.8125,2,3,22,-0.09,-0.05842105263157895,0bc653c71fc0bb2ec100caf3f7339e25be745089496b83b0714204418565176a,a298322bf63a582c25c3df7f191e87d0af27aeefe534daf86a0da197f872db4f,targeted,tie,0,True,True
d940894415e1b97e3011c45eea0507587aee94cbaacba286ea7b2f9060152615,conv-42,240,d940894415e1b97e3011c45eea0507587aee94cbaacba286ea7b2f9060152615,c8fc815efd03fcf45f4be5411685208148c03a1c15af7bef96a7169bc7ac143e,8fda27b78dcb3cfd0a407db12bfc369f69c94390184e7e1b623eda0f74b06042,16,14,102,0,0,0,-0.028757095336914062,-0.022649645805358887,0.2633818984031677,0.17422336339950562,0.904744029045105,0.7947179675102234,-116.0,-137.5625,120.0,97.07142857142857,1,2,-66,-0.12,-0.06,135ccaa9603ec1da81f3878d83ce95b5dbc16cfdf8eb8fe4302765a6cb1ed84e,89d9aa2e2ce7fca39e104f98beb4782c6d901138dd02f0130842a4b96a1b2d99,targeted,tie,0,True,True
b897ac0343d2d0e15549f24faadd00b566a68d4886a1d20245aa4ba705997386,conv-42,241,b897ac0343d2d0e15549f24faadd00b566a68d4886a1d20245aa4ba705997386,39c9058c42d8f7022c79423b7e8c6a9f7e15859f8a3257493bc8e4dc7e4e8cfa,1e3cbb71584c10aaeb9fbf9e61b9361b29f47aadbaf731f814ba2c6aaf41b41a,11,13,93,0,0,0,-0.02895456552505493,-0.02707657217979431,0.29673486948013306,0.22220018776980313,0.9256073236465454,0.8039159453832186,-108.0,-123.63636363636364,105.0,82.84615384615384,0,-2,-65,-0.09,-0.06000000000000001,5d644411d4a41d93ac2907ed9eac1e1a682059247af92bd6e4e3a127133149a5,802757affa1e72d74d6607d41b704123c9e3250c6f02e28035ea7fb65e3b8103,targeted,tie,0,True,True
ae33f7c8fa5f5cc3386e28fa521dcd3688c79e32eaeca627a3f767fef63d70ac,conv-42,242,ae33f7c8fa5f5cc3386e28fa521dcd3688c79e32eaeca627a3f767fef63d70ac,3a85a914907d9b6f4b8c5569b36e91ddfb7b7f6ede14e700edbe3fc88df2161c,dd7fd1dd711c5fa2835a9c89b9ff32cecc32fb9495429a1a39ffe10dee7cc20d,14,16,103,0,0,0,-0.033424437046051025,-0.1524023711681366,0.3366917371749878,0.25356028761182514,0.9256073236465454,0.7984209172427654,-119.0,-161.57142857142858,130.0,97.4375,0,-2,-73,-0.3,-0.08142857142857145,e9c63ced0340bd817dd7be830a9347897aab5183063263ff56f55fdc7c6e9c42,a95af0b86cd6380c5f2fbc60847aff585d473fe13afb33e293918047777071b1,targeted,tie,0,True,True
e3072535c69aa99abe1cab8b85290e6d831a18f7d23b76ed932062c161087ccb,conv-42,243,e3072535c69aa99abe1cab8b85290e6d831a18f7d23b76ed932062c161087ccb,1091ec485bfebb4759e097ee099f8bceaf3d940d324cc0c31d736b813a7e1a1b,7ad73ce5f100584048db6eeb17cd748b349d857b93d30f36355a61327a781570,13,16,97,0,0,0,-0.038562655448913574,-0.042704999446868896,0.33349311351776123,0.20709230808111337,0.9256073236465454,0.8133720904588699,-116.0,-139.76923076923077,109.0,91.6875,0,-3,33,-0.09,-0.05538461538461539,b71e303ae95c45d11b8c842df4b5c71f2596da21a4dce43a69bfa06821e959f7,9864433beb8df75921c4ccbda6283d78ef5082ba8540104700e81fe6d5b61be3,targeted,tie,0,True,True
6e476828ea3bcbab621b4adfa9406dbb819581d391fb62701b6c4eb6b3806780,conv-42,244,6e476828ea3bcbab621b4adfa9406dbb819581d391fb62701b6c4eb6b3806780,3af8c89c7540b5ff920f7591c77c009e39e6a03355987c0a58bd77442f79dede,0462fb5da92191b0fa1faacc96071e1d13427e7ef8f9d2b826fe248df56ef12b,18,18,91,0,0,0,-0.025548815727233887,-0.03619453310966492,0.3541005849838257,0.21335749493704903,0.860683023929596,0.7802442113558451,-114.0,-142.22222222222223,106.0,92.77777777777777,0,0,17,-0.09,-0.05666666666666667,a84b33aad124230fe21ea1896e005b145fbae3b1ddc2d0e1e3e05d3a7b6c61d1,ce41e63e7d6823b905fec1f42f9ad808cc952dd4f7e9b9a4a792baf7f26e8615,targeted,tie,0,True,True
de66d707ed8de12499a6cad19b3fa85baf308d3757106510ac184dcc92ff7414,conv-42,245,de66d707ed8de12499a6cad19b3fa85baf308d3757106510ac184dcc92ff7414,55f98156766a563d4f9c812210aabf167ee5b7948832fe58a184bc64374144e8,19e30be567b1c730fe38befef1d4da5859d8a358e145f0de22db36b3578d66f3,19,20,100,0,0,0,-0.03439754247665405,-0.0358448326587677,0.33349311351776123,0.20534764779241463,0.8744850158691406,0.7931011706590653,-123.0,-147.31578947368422,117.0,99.7,0,-1,47,-0.09,-0.06473684210526316,78691a4175a5c0bb57b434c6173304f1b8c10d1b19ce71e41ecb02ca10a71976,0099eaa9c89ece884dc3dc88ee3a30fbdb1b769afe79f043cc14515b749e3be9,targeted,tie,0,True,True
3d5de9f470e75e5f8f9411ff972a06ea31cd2c2058e9c459389e4515580f9ab8,conv-42,246,3d5de9f470e75e5f8f9411ff972a06ea31cd2c2058e9c459389e4515580f9ab8,d5b5a34dababd1e9196b04c0cbe39ccab0b23bf085efad5d9313e67edd7808ab,7d8edb409a7d89b65799630962f9c3b4e4020737b05ff3f7fd3cb73a3c4e43ba,13,14,86,0,0,0,-0.0224439799785614,-0.043047547340393066,0.3575117588043213,0.2481286067229051,0.8833304643630981,0.8051843430314746,-101.0,-133.3846153846154,98.0,84.42857142857143,0,-1,-75,-0.24,-0.062307692307692314,5166849138818a8578140493278deb56868b48555f33c7132c8357bc8dda83d2,552a4760e324d1d8481e66ed23155fe73f14a22b68e8526263ce06bd225ed4ae,targeted,tie,0,True,True
964f17ffa6d7afaf74e8785c1407dd1d70cc86a6d51690a66ccb0178d9248b65,conv-42,247,964f17ffa6d7afaf74e8785c1407dd1d70cc86a6d51690a66ccb0178d9248b65,5b32bcad0f60dee37155b126f9e50a88319fdf3510217c3638a011bafdd97b84,f689e8b00a2eb7d04bb28d3e281a9b3a859561a0427d6e753ca8786ded2d9983,22,19,94,0,0,0,-0.03808024525642395,-0.04940551519393921,0.4028615951538086,0.22568423097783868,0.9627875089645386,0.8039587359679373,-116.0,-140.72727272727272,112.0,91.57894736842105,6,3,25,-0.09,-0.03954545454545454,6e1630011f8e82c3be2fff0ec228b0c99b7d4f871e9a7411482cd714d25d6018,843f6f7ed5edfd39c44eea8e0196ace36adcf8d1aee41ca2c9ff57a40bf4d5e3,targeted,tie,0,True,True
22a9f4dd66176b378cd669bf9d3c63657f3cb566173db01d5ac105f2dfc27b5c,conv-42,248,22a9f4dd66176b378cd669bf9d3c63657f3cb566173db01d5ac105f2dfc27b5c,1d0e29952b4a9893ee40fb3397bd4014ab0892e4a2d7c73bfd7bd2a4da888504,300e588010356cb3bd159e4f8ef79bc5d806682c99951d6667c3a235ff787634,17,15,87,0,0,0,-0.019793152809143066,-0.03017359972000122,0.3273121118545532,0.2129183902459986,0.8744850158691406,0.791146715482076,-102.0,-124.05882352941177,110.0,84.86666666666666,1,2,45,-0.12,-0.05647058823529411,c649d5ba56979eb505454d6ddd805d40d5a02728260b67b43c25de015d7b54ef,6f2ef4998ad226cd32d03b614d61bed8ee4fce372f48333d9c55b99b863ad266,targeted,tie,0,True,True
bda9382973430deec5274a24aa691c65945d52be01497ba6c27913f3b38e0621,conv-42,249,bda9382973430deec5274a24aa691c65945d52be01497ba6c27913f3b38e0621,715f0489fc2dc9b3c5d4e38ad6dae2954f3e6f0901b961b1485ea82823143efe,67e50213f1043b6d7e28c0b9273d643f7ccefa9a2e2c4c606fbc3e34327805ea,21,17,96,0,0,0,-0.03460800647735596,-0.05315670371055603,0.31604909896850586,0.19751865239370436,0.909887433052063,0.8005039867232827,-115.0,-138.33333333333334,112.0,93.70588235294117,0,4,-4,-0.09,-0.06571428571428573,c65161011be683e107a7eca1f55bdff4a0f0b6779544673af25547b8f8567f6f,b0cfd317ba54bb4481efff7746c62c2c5461a4da2478212964869dc2e501e22c,targeted,tie,0,True,True
38bfde82a4ea35474979ab74e87892dc262f86ad86d9d928475fbe3fd340e201,conv-42,250,38bfde82a4ea35474979ab74e87892dc262f86ad86d9d928475fbe3fd340e201,7b93037c7a1bc51f81860ae96038db9f4375f2b78407ca450cf76ed958102d76,4fd90def60048c0b4f1256a2c771de68bfe007e8c4ce5f1afff657a2a866ca66,19,19,96,0,0,0,-0.022710442543029785,-0.032700300216674805,0.2954612970352173,0.18105893386037727,0.8873758912086487,0.7908448169105932,-119.0,-142.21052631578948,111.0,95.0,1,0,40,-0.3,-0.06473684210526316,5ce4400d641bd5ff4eb93c35ed6c78b8ee2c6da8a98e0c52dc15a5e191a2a76b,6d25ae232a9fd58702b4a9f7bde1e20ebaffb49acce7a019d06f1f407635ea43,targeted,tie,0,True,True
4914171d549e99fc91245f22ff19ea8c0de089c14018a1330f8698617b872919,conv-42,251,4914171d549e99fc91245f22ff19ea8c0de089c14018a1330f8698617b872919,5595edc0cb4dad62657c4bf39e630726ba2dbd5e0ec118ac00640e26540bbcd0,d5c59d9a70626a9d2f1e5798af89c7ca9d1c4ed8aba16ef78fa3e98d76b1536c,22,20,91,0,0,0,-0.032191306352615356,-0.035835593938827515,0.3335255980491638,0.1979304633357308,0.850185751914978,0.8011657238006592,-113.0,-138.3181818181818,109.0,89.35,1,2,7,-0.09,-0.055909090909090915,95f82fd3e2cd9e5d9f93022be1d5388e0d8da8ef2ae7720a8d6906f516935be9,53f60a4132f5bf1cc7e762ba003b1c265bf684c48ddf44377152add2787b5c8f,targeted,tie,0,True,True
