corpus_id,turn_number,normalized_position,quartile,k_count,overlap_count,k_only_count,n_count,overlap_fraction_exact,overlap_fraction
study_010_arm_s,699,698/999,3,18,0,18,10,0/1,0.0
study_010_arm_s,700,233/333,3,40,0,40,10,0/1,0.0
study_010_arm_s,701,700/999,3,5,0,5,10,0/1,0.0
study_010_arm_s,702,701/999,3,25,1,24,10,1/25,0.04
study_010_arm_s,703,26/37,3,86,1,85,10,1/86,0.011627906976744186
study_010_arm_s,704,19/27,3,17,1,16,10,1/17,0.058823529411764705
study_010_arm_s,705,704/999,3,32,1,31,10,1/32,0.03125
study_010_arm_s,706,235/333,3,54,1,53,10,1/54,0.018518518518518517
study_010_arm_s,707,706/999,3,22,1,21,10,1/22,0.045454545454545456
study_010_arm_s,708,707/999,3,44,0,44,10,0/1,0.0
study_010_arm_s,709,236/333,3,6,0,6,10,0/1,0.0
study_010_arm_s,710,709/999,3,26,1,25,10,1/26,0.038461538461538464
study_010_arm_s,711,710/999,3,87,1,86,10,1/87,0.011494252873563218
study_010_arm_s,712,79/111,3,20,1,19,10,1/20,0.05
study_010_arm_s,713,712/999,3,34,1,33,10,1/34,0.029411764705882353
study_010_arm_s,714,713/999,3,56,1,55,10,1/56,0.017857142857142856
study_010_arm_s,715,238/333,3,26,1,25,10,1/26,0.038461538461538464
study_010_arm_s,716,715/999,3,48,0,48,10,0/1,0.0
study_010_arm_s,717,716/999,3,7,0,7,10,0/1,0.0
study_010_arm_s,718,239/333,3,27,1,26,10,1/27,0.037037037037037035
study_010_arm_s,719,718/999,3,88,1,87,10,1/88,0.011363636363636364
study_010_arm_s,720,719/999,3,23,1,22,10,1/23,0.043478260869565216
study_010_arm_s,721,80/111,3,36,1,35,10,1/36,0.027777777777777776
study_010_arm_s,722,721/999,3,58,1,57,10,1/58,0.017241379310344827
study_010_arm_s,723,722/999,3,30,1,29,10,1/30,0.03333333333333333
study_010_arm_s,724,241/333,3,52,0,52,10,0/1,0.0
study_010_arm_s,725,724/999,3,8,0,8,10,0/1,0.0
study_010_arm_s,726,725/999,3,28,1,27,10,1/28,0.03571428571428571
study_010_arm_s,727,242/333,3,89,1,88,10,1/89,0.011235955056179775
study_010_arm_s,728,727/999,3,26,1,25,10,1/26,0.038461538461538464
study_010_arm_s,729,728/999,3,38,1,37,10,1/38,0.02631578947368421
study_010_arm_s,730,27/37,3,60,1,59,10,1/60,0.016666666666666666
study_010_arm_s,731,730/999,3,34,1,33,10,1/34,0.029411764705882353
study_010_arm_s,732,731/999,3,56,0,56,10,0/1,0.0
study_010_arm_s,733,244/333,3,12,0,12,10,0/1,0.0
study_010_arm_s,734,733/999,3,29,1,28,10,1/29,0.034482758620689655
study_010_arm_s,735,734/999,3,90,1,89,10,1/90,0.011111111111111112
study_010_arm_s,736,245/333,3,29,1,28,10,1/29,0.034482758620689655
study_010_arm_s,737,736/999,3,40,1,39,10,1/40,0.025
study_010_arm_s,738,737/999,3,63,1,62,10,1/63,0.015873015873015872
study_010_arm_s,739,82/111,3,38,1,37,10,1/38,0.02631578947368421
study_010_arm_s,740,739/999,3,1,0,1,10,0/1,0.0
study_010_arm_s,741,20/27,3,11,0,11,10,0/1,0.0
study_010_arm_s,742,247/333,3,9,0,9,10,0/1,0.0
study_010_arm_s,743,742/999,3,2,1,1,10,1/2,0.5
study_010_arm_s,744,743/999,3,81,1,80,10,1/81,0.012345679012345678
study_010_arm_s,745,248/333,3,1,0,1,10,0/1,0.0
study_010_arm_s,746,745/999,3,51,0,51,10,0/1,0.0
study_010_arm_s,747,746/999,3,29,0,29,10,0/1,0.0
study_010_arm_s,748,83/111,3,2,1,1,10,1/2,0.5
study_010_arm_s,749,748/999,3,15,0,15,10,0/1,0.0
study_010_arm_s,750,749/999,3,12,1,11,10,1/12,0.08333333333333333
study_010_arm_s,751,250/333,4,7,0,7,10,0/1,0.0
study_010_arm_s,752,751/999,4,2,0,2,10,0/1,0.0
study_010_arm_s,753,752/999,4,12,0,12,10,0/1,0.0
study_010_arm_s,754,251/333,4,8,1,7,10,1/8,0.125
study_010_arm_s,755,754/999,4,83,1,82,10,1/83,0.012048192771084338
study_010_arm_s,756,755/999,4,4,0,4,10,0/1,0.0
study_010_arm_s,757,28/37,4,53,0,53,10,0/1,0.0
study_010_arm_s,758,757/999,4,33,0,33,10,0/1,0.0
study_010_arm_s,759,758/999,4,5,1,4,10,1/5,0.2
study_010_arm_s,760,253/333,4,19,0,19,10,0/1,0.0
study_010_arm_s,761,760/999,4,15,0,15,10,0/1,0.0
study_010_arm_s,762,761/999,4,13,1,12,10,1/13,0.07692307692307693
study_010_arm_s,763,254/333,4,85,1,84,10,1/85,0.011764705882352941
study_010_arm_s,764,763/999,4,7,0,7,10,0/1,0.0
study_010_arm_s,765,764/999,4,55,0,55,10,0/1,0.0
study_010_arm_s,766,85/111,4,37,0,37,10,0/1,0.0
study_010_arm_s,767,766/999,4,8,1,7,10,1/8,0.125
study_010_arm_s,768,767/999,4,23,0,23,10,0/1,0.0
study_010_arm_s,769,256/333,4,18,0,18,10,0/1,0.0
study_010_arm_s,770,769/999,4,18,1,17,10,1/18,0.05555555555555555
study_010_arm_s,771,770/999,4,87,1,86,10,1/87,0.011494252873563218
study_010_arm_s,772,257/333,4,10,0,10,10,0/1,0.0
study_010_arm_s,773,772/999,4,57,0,57,10,0/1,0.0
study_010_arm_s,774,773/999,4,41,0,41,10,0/1,0.0
study_010_arm_s,775,86/111,4,11,1,10,10,1/11,0.09090909090909091
study_010_arm_s,776,775/999,4,27,0,27,10,0/1,0.0
study_010_arm_s,777,776/999,4,21,0,21,10,0/1,0.0
study_010_arm_s,778,7/9,4,23,1,22,10,1/23,0.043478260869565216
study_010_arm_s,779,778/999,4,89,1,88,10,1/89,0.011235955056179775
study_010_arm_s,780,779/999,4,13,0,13,10,0/1,0.0
study_010_arm_s,781,260/333,4,59,0,59,10,0/1,0.0
study_010_arm_s,782,781/999,4,11,0,11,10,0/1,0.0
study_010_arm_s,783,782/999,4,13,0,13,10,0/1,0.0
study_010_arm_s,784,29/37,4,30,0,30,10,0/1,0.0
study_010_arm_s,785,784/999,4,23,0,23,10,0/1,0.0
study_010_arm_s,786,785/999,4,27,1,26,10,1/27,0.037037037037037035
study_010_arm_s,787,262/333,4,91,1,90,10,1/91,0.01098901098901099
study_010_arm_s,788,787/999,4,15,0,15,10,0/1,0.0
study_010_arm_s,789,788/999,4,61,0,61,10,0/1,0.0
study_010_arm_s,790,263/333,4,48,0,48,10,0/1,0.0
study_010_arm_s,791,790/999,4,16,1,15,10,1/16,0.0625
study_010_arm_s,792,791/999,4,34,0,34,10,0/1,0.0
study_010_arm_s,793,88/111,4,26,0,26,10,0/1,0.0
study_010_arm_s,794,793/999,4,32,1,31,10,1/32,0.03125
study_010_arm_s,795,794/999,4,93,1,92,10,1/93,0.010752688172043012
study_010_arm_s,796,265/333,4,18,0,18,10,0/1,0.0
study_010_arm_s,797,796/999,4,63,0,63,10,0/1,0.0
study_010_arm_s,798,797/999,4,52,0,52,10,0/1,0.0
study_010_arm_s,799,266/333,4,19,1,18,10,1/19,0.05263157894736842
study_010_arm_s,800,799/999,4,38,0,38,10,0/1,0.0
study_010_arm_s,801,800/999,4,29,0,29,10,0/1,0.0
study_010_arm_s,802,89/111,4,37,1,36,10,1/37,0.02702702702702703
study_010_arm_s,803,802/999,4,95,1,94,10,1/95,0.010526315789473684
study_010_arm_s,804,803/999,4,21,0,21,10,0/1,0.0
study_010_arm_s,805,268/333,4,65,0,65,10,0/1,0.0
study_010_arm_s,806,805/999,4,56,0,56,10,0/1,0.0
study_010_arm_s,807,806/999,4,22,1,21,10,1/22,0.045454545454545456
study_010_arm_s,808,269/333,4,42,0,42,10,0/1,0.0
study_010_arm_s,809,808/999,4,32,0,32,10,0/1,0.0
study_010_arm_s,810,809/999,4,42,1,41,10,1/42,0.023809523809523808
study_010_arm_s,811,30/37,4,97,1,96,10,1/97,0.010309278350515464
study_010_arm_s,812,811/999,4,24,0,24,10,0/1,0.0
study_010_arm_s,813,812/999,4,67,0,67,10,0/1,0.0
study_010_arm_s,814,271/333,4,60,0,60,10,0/1,0.0
study_010_arm_s,815,22/27,4,25,1,24,10,1/25,0.04
study_010_arm_s,816,815/999,4,46,0,46,10,0/1,0.0
study_010_arm_s,817,272/333,4,28,1,27,10,1/28,0.03571428571428571
study_010_arm_s,818,817/999,4,47,1,46,10,1/47,0.02127659574468085
study_010_arm_s,819,818/999,4,99,1,98,10,1/99,0.010101010101010102
study_010_arm_s,820,91/111,4,27,0,27,10,0/1,0.0
study_010_arm_s,821,820/999,4,70,0,70,10,0/1,0.0
study_010_arm_s,822,821/999,4,63,0,63,10,0/1,0.0
study_010_arm_s,823,274/333,4,28,1,27,10,1/28,0.03571428571428571
study_010_arm_s,824,823/999,4,50,0,50,10,0/1,0.0
study_010_arm_s,825,824/999,4,5,1,4,10,1/5,0.2
study_010_arm_s,826,275/333,4,0,0,0,10,,
study_010_arm_s,827,826/999,4,0,0,0,10,,
study_010_arm_s,828,827/999,4,10,0,10,10,0/1,0.0
study_010_arm_s,829,92/111,4,81,1,80,10,1/81,0.012345679012345678
study_010_arm_s,830,829/999,4,3,1,2,10,1/3,0.3333333333333333
study_010_arm_s,831,830/999,4,12,1,11,10,1/12,0.08333333333333333
study_010_arm_s,832,277/333,4,20,0,20,10,0/1,0.0
study_010_arm_s,833,832/999,4,4,0,4,10,0/1,0.0
study_010_arm_s,834,833/999,4,4,0,4,10,0/1,0.0
study_010_arm_s,835,278/333,4,4,0,4,10,0/1,0.0
study_010_arm_s,836,835/999,4,14,0,14,10,0/1,0.0
study_010_arm_s,837,836/999,4,85,1,84,10,1/85,0.011764705882352941
study_010_arm_s,838,31/37,4,7,1,6,10,1/7,0.14285714285714285
study_010_arm_s,839,838/999,4,15,1,14,10,1/15,0.06666666666666667
study_010_arm_s,840,839/999,4,23,0,23,10,0/1,0.0
study_010_arm_s,841,280/333,4,9,0,9,10,0/1,0.0
study_010_arm_s,842,841/999,4,8,0,8,10,0/1,0.0
study_010_arm_s,843,842/999,4,8,0,8,10,0/1,0.0
study_010_arm_s,844,281/333,4,18,0,18,10,0/1,0.0
study_010_arm_s,845,844/999,4,89,1,88,10,1/89,0.011235955056179775
study_010_arm_s,846,845/999,4,11,1,10,10,1/11,0.09090909090909091
study_010_arm_s,847,94/111,4,18,1,17,10,1/18,0.05555555555555555
study_010_arm_s,848,847/999,4,26,0,26,10,0/1,0.0
study_010_arm_s,849,848/999,4,14,0,14,10,0/1,0.0
study_010_arm_s,850,283/333,4,12,0,12,10,0/1,0.0
study_010_arm_s,851,850/999,4,12,0,12,10,0/1,0.0
study_010_arm_s,852,23/27,4,22,0,22,10,0/1,0.0
study_010_arm_s,853,284/333,4,93,1,92,10,1/93,0.010752688172043012
study_010_arm_s,854,853/999,4,15,1,14,10,1/15,0.06666666666666667
study_010_arm_s,855,854/999,4,21,1,20,10,1/21,0.047619047619047616
study_010_arm_s,856,95/111,4,29,0,29,10,0/1,0.0
study_010_arm_s,857,856/999,4,19,0,19,10,0/1,0.0
study_010_arm_s,858,857/999,4,16,0,16,10,0/1,0.0
study_010_arm_s,859,286/333,4,16,0,16,10,0/1,0.0
study_010_arm_s,860,859/999,4,26,0,26,10,0/1,0.0
study_010_arm_s,861,860/999,4,97,1,96,10,1/97,0.010309278350515464
study_010_arm_s,862,287/333,4,19,1,18,10,1/19,0.05263157894736842
study_010_arm_s,863,862/999,4,24,1,23,10,1/24,0.041666666666666664
study_010_arm_s,864,863/999,4,11,0,11,10,0/1,0.0
study_010_arm_s,865,32/37,4,24,0,24,10,0/1,0.0
study_010_arm_s,866,865/999,4,19,0,19,10,0/1,0.0
study_010_arm_s,867,866/999,4,20,0,20,10,0/1,0.0
study_010_arm_s,868,289/333,4,29,0,29,10,0/1,0.0
study_010_arm_s,869,868/999,4,101,1,100,10,1/101,0.009900990099009901
study_010_arm_s,870,869/999,4,23,1,22,10,1/23,0.043478260869565216
study_010_arm_s,871,290/333,4,28,1,27,10,1/28,0.03571428571428571
study_010_arm_s,872,871/999,4,34,0,34,10,0/1,0.0
study_010_arm_s,873,872/999,4,29,0,29,10,0/1,0.0
study_010_arm_s,874,97/111,4,23,0,23,10,0/1,0.0
study_010_arm_s,875,874/999,4,24,0,24,10,0/1,0.0
study_010_arm_s,876,875/999,4,33,0,33,10,0/1,0.0
study_010_arm_s,877,292/333,4,105,1,104,10,1/105,0.009523809523809525
study_010_arm_s,878,877/999,4,27,1,26,10,1/27,0.037037037037037035
study_010_arm_s,879,878/999,4,31,1,30,10,1/31,0.03225806451612903
study_010_arm_s,880,293/333,4,37,0,37,10,0/1,0.0
study_010_arm_s,881,880/999,4,34,0,34,10,0/1,0.0
study_010_arm_s,882,881/999,4,27,0,27,10,0/1,0.0
study_010_arm_s,883,98/111,4,28,0,28,10,0/1,0.0
study_010_arm_s,884,883/999,4,37,0,37,10,0/1,0.0
study_010_arm_s,885,884/999,4,109,1,108,10,1/109,0.009174311926605505
study_010_arm_s,886,295/333,4,31,1,30,10,1/31,0.03225806451612903
study_010_arm_s,887,886/999,4,34,1,33,10,1/34,0.029411764705882353
study_010_arm_s,888,887/999,4,40,0,40,10,0/1,0.0
study_010_arm_s,889,8/9,4,39,0,39,10,0/1,0.0
study_010_arm_s,890,889/999,4,31,0,31,10,0/1,0.0
study_010_arm_s,891,890/999,4,32,0,32,10,0/1,0.0
study_010_arm_s,892,33/37,4,41,0,41,10,0/1,0.0
study_010_arm_s,893,892/999,4,113,1,112,10,1/113,0.008849557522123894
study_010_arm_s,894,893/999,4,35,1,34,10,1/35,0.02857142857142857
study_010_arm_s,895,298/333,4,37,1,36,10,1/37,0.02702702702702703
study_010_arm_s,896,895/999,4,43,0,43,10,0/1,0.0
study_010_arm_s,897,896/999,4,44,0,44,10,0/1,0.0
study_010_arm_s,898,299/333,4,35,0,35,10,0/1,0.0
study_010_arm_s,899,898/999,4,13,0,13,10,0/1,0.0
study_010_arm_s,900,899/999,4,45,0,45,10,0/1,0.0
study_010_arm_s,901,100/111,4,117,1,116,10,1/117,0.008547008547008548
study_010_arm_s,902,901/999,4,39,1,38,10,1/39,0.02564102564102564
study_010_arm_s,903,902/999,4,40,1,39,10,1/40,0.025
study_010_arm_s,904,301/333,4,46,0,46,10,0/1,0.0
study_010_arm_s,905,904/999,4,48,0,48,10,0/1,0.0
study_010_arm_s,906,905/999,4,4,1,3,10,1/4,0.25
study_010_arm_s,907,302/333,4,0,0,0,10,,
study_010_arm_s,908,907/999,4,1,1,0,10,1/1,1.0
study_010_arm_s,909,908/999,4,71,1,70,10,1/71,0.014084507042253521
study_010_arm_s,910,101/111,4,100,1,99,10,1/100,0.01
study_010_arm_s,911,910/999,4,1,0,1,10,0/1,0.0
study_010_arm_s,912,911/999,4,44,1,43,10,1/44,0.022727272727272728
study_010_arm_s,913,304/333,4,63,1,62,10,1/63,0.015873015873015872
study_010_arm_s,914,913/999,4,1,0,1,10,0/1,0.0
study_010_arm_s,915,914/999,4,4,0,4,10,0/1,0.0
study_010_arm_s,916,305/333,4,3,1,2,10,1/3,0.3333333333333333
study_010_arm_s,917,916/999,4,75,1,74,10,1/75,0.013333333333333334
study_010_arm_s,918,917/999,4,103,1,102,10,1/103,0.009708737864077669
study_010_arm_s,919,34/37,4,3,0,3,10,0/1,0.0
study_010_arm_s,920,919/999,4,50,1,49,10,1/50,0.02
study_010_arm_s,921,920/999,4,64,1,63,10,1/64,0.015625
study_010_arm_s,922,307/333,4,3,0,3,10,0/1,0.0
study_010_arm_s,923,922/999,4,8,0,8,10,0/1,0.0
study_010_arm_s,924,923/999,4,5,1,4,10,1/5,0.2
study_010_arm_s,925,308/333,4,79,1,78,10,1/79,0.012658227848101266
study_010_arm_s,926,25/27,4,106,1,105,10,1/106,0.009433962264150943
study_010_arm_s,927,926/999,4,5,0,5,10,0/1,0.0
study_010_arm_s,928,103/111,4,56,1,55,10,1/56,0.017857142857142856
study_010_arm_s,929,928/999,4,65,1,64,10,1/65,0.015384615384615385
study_010_arm_s,930,929/999,4,5,0,5,10,0/1,0.0
study_010_arm_s,931,310/333,4,12,0,12,10,0/1,0.0
study_010_arm_s,932,931/999,4,7,1,6,10,1/7,0.14285714285714285
study_010_arm_s,933,932/999,4,83,1,82,10,1/83,0.012048192771084338
study_010_arm_s,934,311/333,4,109,1,108,10,1/109,0.009174311926605505
study_010_arm_s,935,934/999,4,7,0,7,10,0/1,0.0
study_010_arm_s,936,935/999,4,62,1,61,10,1/62,0.016129032258064516
study_010_arm_s,937,104/111,4,66,1,65,10,1/66,0.015151515151515152
study_010_arm_s,938,937/999,4,7,0,7,10,0/1,0.0
study_010_arm_s,939,938/999,4,16,0,16,10,0/1,0.0
study_010_arm_s,940,313/333,4,9,1,8,10,1/9,0.1111111111111111
study_010_arm_s,941,940/999,4,87,1,86,10,1/87,0.011494252873563218
study_010_arm_s,942,941/999,4,112,1,111,10,1/112,0.008928571428571428
study_010_arm_s,943,314/333,4,9,0,9,10,0/1,0.0
study_010_arm_s,944,943/999,4,68,1,67,10,1/68,0.014705882352941176
study_010_arm_s,945,944/999,4,12,0,12,10,0/1,0.0
study_010_arm_s,946,35/37,4,9,0,9,10,0/1,0.0
study_010_arm_s,947,946/999,4,21,0,21,10,0/1,0.0
study_010_arm_s,948,947/999,4,11,1,10,10,1/11,0.09090909090909091
study_010_arm_s,949,316/333,4,91,1,90,10,1/91,0.01098901098901099
study_010_arm_s,950,949/999,4,114,1,113,10,1/114,0.008771929824561403
study_010_arm_s,951,950/999,4,11,0,11,10,0/1,0.0
study_010_arm_s,952,317/333,4,74,1,73,10,1/74,0.013513513513513514
study_010_arm_s,953,952/999,4,67,1,66,10,1/67,0.014925373134328358
study_010_arm_s,954,953/999,4,11,0,11,10,0/1,0.0
study_010_arm_s,955,106/111,4,25,0,25,10,0/1,0.0
study_010_arm_s,956,955/999,4,13,1,12,10,1/13,0.07692307692307693
study_010_arm_s,957,956/999,4,95,1,94,10,1/95,0.010526315789473684
study_010_arm_s,958,319/333,4,117,1,116,10,1/117,0.008547008547008548
study_010_arm_s,959,958/999,4,13,0,13,10,0/1,0.0
study_010_arm_s,960,959/999,4,80,1,79,10,1/80,0.0125
study_010_arm_s,961,320/333,4,68,1,67,10,1/68,0.014705882352941176
study_010_arm_s,962,961/999,4,13,0,13,10,0/1,0.0
study_010_arm_s,963,26/27,4,29,0,29,10,0/1,0.0
study_010_arm_s,964,107/111,4,15,1,14,10,1/15,0.06666666666666667
study_010_arm_s,965,964/999,4,99,1,98,10,1/99,0.010101010101010102
study_010_arm_s,966,965/999,4,120,1,119,10,1/120,0.008333333333333333
study_010_arm_s,967,322/333,4,15,0,15,10,0/1,0.0
study_010_arm_s,968,967/999,4,86,1,85,10,1/86,0.011627906976744186
study_010_arm_s,969,968/999,4,69,1,68,10,1/69,0.014492753623188406
study_010_arm_s,970,323/333,4,15,0,15,10,0/1,0.0
study_010_arm_s,971,970/999,4,33,0,33,10,0/1,0.0
study_010_arm_s,972,971/999,4,17,1,16,10,1/17,0.058823529411764705
study_010_arm_s,973,36/37,4,103,1,102,10,1/103,0.009708737864077669
study_010_arm_s,974,973/999,4,123,1,122,10,1/123,0.008130081300813009
study_010_arm_s,975,974/999,4,17,0,17,10,0/1,0.0
study_010_arm_s,976,325/333,4,92,1,91,10,1/92,0.010869565217391304
study_010_arm_s,977,976/999,4,70,1,69,10,1/70,0.014285714285714285
study_010_arm_s,978,977/999,4,17,0,17,10,0/1,0.0
study_010_arm_s,979,326/333,4,37,0,37,10,0/1,0.0
study_010_arm_s,980,979/999,4,12,0,12,10,0/1,0.0
study_010_arm_s,981,980/999,4,108,2,106,10,1/54,0.018518518518518517
study_010_arm_s,982,109/111,4,126,1,125,10,1/126,0.007936507936507936
study_010_arm_s,983,982/999,4,19,0,19,10,0/1,0.0
study_010_arm_s,984,983/999,4,98,1,97,10,1/98,0.01020408163265306
study_010_arm_s,985,328/333,4,71,1,70,10,1/71,0.014084507042253521
study_010_arm_s,986,985/999,4,19,0,19,10,0/1,0.0
study_010_arm_s,987,986/999,4,14,1,13,10,1/14,0.07142857142857142
study_010_arm_s,988,329/333,4,18,0,18,10,0/1,0.0
study_010_arm_s,989,988/999,4,17,1,16,10,1/17,0.058823529411764705
study_010_arm_s,990,989/999,4,19,0,19,10,0/1,0.0
study_010_arm_s,991,110/111,4,8,1,7,10,1/8,0.125
study_010_arm_s,992,991/999,4,30,1,29,10,1/30,0.03333333333333333
study_010_arm_s,993,992/999,4,9,0,9,10,0/1,0.0
study_010_arm_s,994,331/333,4,27,0,27,10,0/1,0.0
study_010_arm_s,995,994/999,4,15,0,15,10,0/1,0.0
study_010_arm_s,996,995/999,4,31,0,31,10,0/1,0.0
study_010_arm_s,997,332/333,4,4,0,4,10,0/1,0.0
study_010_arm_s,998,997/999,4,15,0,15,10,0/1,0.0
study_010_arm_s,999,998/999,4,3,0,3,10,0/1,0.0
study_010_arm_s,1000,1/1,4,2,0,2,10,0/1,0.0
