comparison_key,duplicate_ordinal,sample_id,source_index,pair_payload_sha256,session_payload_sha256,query_chars,query_words,query_unique_fraction,query_digits,query_question_marks,score_max,score_second,score_top_gap,score_mean,score_std,score_p90_p50,score_within_001,score_within_003,score_within_005,session_count,session_max_top,session_max_second,session_max_gap,top_session_pairs,top_session_chars,top_session_score_mean,top_session_score_std,top_session_score_range,best_pair_source_position,score_spearman,rank_displacement_mean,rank_displacement_max,pair_selected_count,session_selected_count,selected_count_delta,pair_packed_chars,session_packed_chars,packed_char_delta,pair_slack,session_slack,pair_sessions_touched,session_sessions_touched,session_touch_delta,selected_jaccard,pair_only_count,session_only_count,pair_only_chars,session_only_chars,pair_selected_score_mean,session_selected_score_mean,pair_only_score_mean,session_only_score_mean,pair_unselected_score_mean,session_unselected_score_mean,pair_selected_score_min,session_selected_score_min,pair_unselected_score_max,session_unselected_score_max,pair_frontier_margin,session_frontier_margin,top10_overlap,top25_overlap,top50_overlap,primary_eligible,outcome_class
8b76e45fb3446a4a0afcdc20dfef36b57094c836d9e94bdbda4f75b335162a72,0,conv-44,42,8a639098ea4fbdb73a960e4a0603faf1c914d1ab4b5973ae955c01304286883a,8a888583c84b38fd6c2707d7c08cd78ecc40dd1725f5be8a24add6369c665422,54,9,1.0,0,1,0.707905113697052,0.6723938584327698,0.03551125526428223,0.4778875708580017,0.08969264477491379,0.11298489570617676,1,1,3,28,0.707905113697052,0.6723938584327698,0.03551125526428223,24,4787,0.5369611382484436,0.07683288305997849,0.37310367822647095,3,0.4178332295290038,84.88046647230321,312,61,64,-3,15974,15973,1,26,27,20,5,15,0.22549019607843138,38,41,9845,9844,0.6046285218879824,0.5185244954191148,0.601300697577627,0.46713791169771335,0.4504719616990563,0.46856582554651416,0.5478982925415039,0.3230946660041809,0.568108081817627,0.6441652774810791,-0.020209789276123047,-0.3210706114768982,0.1,0.12,0.3,True,SESSION_RESCUE
8be0f27133e9aa31dfce4b6792a580e834b2b9e12d4e6ca342a57968b5455f9e,0,conv-43,147,0723129f4340c150002a4cdc49f35b4e3fa9e97f80dc319faf18648ddf5fffae,d01e854dad8f166417f5601edb4bb0d784b73a9cbaefd061b46ae9d47f6a874a,57,10,1.0,4,1,0.6611577272415161,0.617392361164093,0.043765366077423096,0.331136018037796,0.07791368663311005,0.09979921579360962,1,1,2,29,0.6611577272415161,0.5478529930114746,0.1133047342300415,10,3118,0.42041873931884766,0.14832273125648499,0.4894790053367615,5,0.2925362664994438,93.89111747851003,340,79,68,11,15992,15980,12,8,20,28,7,21,0.3008849557522124,45,34,9131,9119,0.43820612641829476,0.3852698719676803,0.42186057104004754,0.31069979422232685,0.2998081005833767,0.3180360137037535,0.39683061838150024,0.17167872190475464,0.39616966247558594,0.4784545302391052,0.0006609559059143066,-0.3067758083343506,0.3,0.28,0.26,True,BOTH_PASS
8bf258a0e0c60fb9b266b95ecd84928baa112aa45e0726b8febb37eb08328cfc,0,conv-26,54,a4a70c59aae395769d87099a4c5eaf6f8c49660e754dd403fdbaefcdc4620a92,a5fe36720387791c2fcd11bbc5b11410030fc3286b2be08572a526406d859c19,39,7,1.0,0,1,0.6841850280761719,0.6018182039260864,0.08236682415008545,0.4086593985557556,0.07348795235157013,0.08978590369224548,1,1,1,19,0.6841850280761719,0.6018182039260864,0.08236682415008545,9,2667,0.46849822998046875,0.10481687635183334,0.3680703639984131,6,0.44208364102715914,53.11214953271028,192,58,53,5,15986,15993,-7,14,7,17,5,12,0.26136363636363635,35,30,9266,9273,0.499690233633436,0.44860936223335984,0.4866480759211949,0.3942315101623535,0.3748145936391292,0.3955081612427042,0.4097082018852234,0.3161146640777588,0.4518873691558838,0.5752620697021484,-0.0421791672706604,-0.25914740562438965,0.2,0.32,0.38,True,BOTH_PASS
8bf336b0891fa92a2450e77519280aaf926bf095443a85bf09b81d3ce2eb1008,0,conv-30,9,09a3c4299c5f446718638d3e93999c453a1440f78552faa76dba0ac12956aa16,504a73df6c611985f4afbc11a73739bbce8418672591fa0f2fa5fda6d3e468fa,43,8,1.0,0,1,0.4835340678691864,0.46642276644706726,0.01711130142211914,0.3310096859931946,0.05746855586767197,0.06129369139671326,1,2,5,19,0.4835340678691864,0.46642276644706726,0.01711130142211914,11,1985,0.39010265469551086,0.04220352694392204,0.16421985626220703,1,0.27359719511380054,55.11702127659574,166,84,68,16,15957,15982,-25,43,18,19,7,12,0.29914529914529914,49,33,9660,9685,0.38124896124714897,0.3499854371389922,0.37102143192777826,0.3016408225803664,0.29043180810717434,0.3202567588537931,0.33712801337242126,0.18894392251968384,0.34783321619033813,0.41812336444854736,-0.01070520281791687,-0.22917944192886353,0.2,0.32,0.38,True,BOTH_PASS
8c5d5b408eee722ca770dd52e3409c5352b09670f1fd53c46e35b78f09832be1,0,conv-49,69,e249f46b61a6429a6052e0563026116d1674ab8b249e54cbce7c82142fb0a666,95a11d431b7e7dc56cd540666695470f883f04cb9b04f3ad025956bc14f84480,89,16,0.875,4,1,0.6494650840759277,0.6476425528526306,0.0018225312232971191,0.49089014530181885,0.07578891515731812,0.09356123208999634,4,8,19,25,0.6494650840759277,0.6476425528526306,0.0018225312232971191,17,3708,0.5639539957046509,0.049041997641325,0.16113758087158203,1,0.3105299964588682,71.87692307692308,223,69,66,3,15998,16000,-2,2,0,23,6,17,0.2616822429906542,41,38,9829,9831,0.581607214782549,0.520193592617006,0.5690996632343386,0.4614464601403789,0.4581180119701705,0.48092093295657756,0.5413978695869446,0.347420334815979,0.5442218780517578,0.6051788926124573,-0.0028240084648132324,-0.25775855779647827,0.1,0.28,0.46,True,BOTH_PASS
8c79933f28e46697ef16efb1561c8a58ef09b83292bfe9168eae6b793e62e45d,0,conv-43,23,a4bb90d9e8724f24c65ce30d726f77c20d5e7581c13f0c09d3f1b60d7dd104c2,dc75c7876021892571c9c0d69305e320b8d164f93eb6b20823687004eb94bb54,40,7,1.0,0,1,0.6827378273010254,0.6023887395858765,0.08034908771514893,0.40276724100112915,0.0784851536154747,0.1100165843963623,1,1,1,29,0.6827378273010254,0.6023887395858765,0.08034908771514893,8,2964,0.42021483182907104,0.1241794303059578,0.37791991233825684,3,0.19154677783731175,105.22063037249283,318,70,67,3,15969,15981,-12,31,19,28,6,22,0.16101694915254236,51,48,12599,12611,0.5174914875200817,0.4388070960543049,0.5063558068929934,0.3958295304328203,0.3739833750605156,0.39420457564769906,0.46494370698928833,0.2593580484390259,0.47126948833465576,0.5550249814987183,-0.006325781345367432,-0.2956669330596924,0.2,0.16,0.2,True,BOTH_PASS
8c80def7d4dc7f96bbfd8363b9f217ca21f2a6f0dcafbaf6bd1f910f1d80d290,0,conv-49,6,9d5d6f9e7ca26293ce2363c15fae284a396183ae7d34b7c8e693ee2aa60d6c28,b47d6c2e2006277db9cc19addd0a12b3a95f638ca96dafd94685e8275aa91b02,45,9,1.0,4,1,0.6294810771942139,0.6075583696365356,0.021922707557678223,0.423007994890213,0.06656020134687424,0.08001747727394104,1,2,4,25,0.6294810771942139,0.6075583696365356,0.021922707557678223,9,2462,0.4373069703578949,0.08753184974193573,0.33027517795562744,1,0.13913496107148607,81.94615384615385,249,67,66,1,15986,15999,-13,14,1,22,6,16,0.1875,46,45,10832,10845,0.5069310393796038,0.43192448534748773,0.4987844319447227,0.3885937836435106,0.39387409087907466,0.41997455229464264,0.4530481696128845,0.24771592020988464,0.46280616521835327,0.5715842843055725,-0.00975799560546875,-0.32386836409568787,0.1,0.12,0.22,True,PAIR_GAIN
8cb4dcc61ed421209df3d5965666fb0138c0946c9479d70f1d8cdb68d8ab34a8,0,conv-49,7,5f9cccdf5071d9f0be00b619b7f0add423f2069ed03a07199a0ee802c5c20cfb,93f80ec8e4d95e28a86f0c62ace4abeb7e722284bff44e666d7b87cc07c5ceb9,41,7,1.0,0,1,0.7653626799583435,0.7292285561561584,0.03613412380218506,0.48861122131347656,0.0775015726685524,0.10286301374435425,1,1,2,25,0.7653626799583435,0.6897544860839844,0.07560819387435913,11,1850,0.570979654788971,0.11040779203176498,0.32628941535949707,6,0.22678652165277735,74.3076923076923,214,59,68,-9,15996,15994,2,4,6,24,8,16,0.24509803921568626,34,43,9427,9425,0.5911648950334323,0.5119017498458133,0.572440611965516,0.4510132788225662,0.4585084117467131,0.48036250301326316,0.5452463626861572,0.25615084171295166,0.5452200770378113,0.6181654930114746,2.6285648345947266e-05,-0.36201465129852295,0.4,0.36,0.36,True,BOTH_FAIL
8cc55230f32e2ac572d44b8c75f5626bc969716fb3b44fa0006da60fc6830872,0,conv-50,187,403257975fdc8cfe36ad168f28dfd6b8c346558f5c0d6c546aaf254213f0e9a0,6c5d49d91190c13ff5c5e639400bffda548b4f4ab9aa20669142750750f5e6d9,65,10,1.0,0,1,0.6533873081207275,0.6333603858947754,0.02002692222595215,0.40924349427223206,0.07962215691804886,0.11036035418510437,1,3,4,30,0.6533873081207275,0.6333603858947754,0.02002692222595215,9,2792,0.4979592561721802,0.09475605934858322,0.3428440988063812,2,0.3990871984437955,75.28767123287672,258,48,53,-5,15996,15983,13,4,17,20,6,14,0.2948717948717949,25,30,8914,8901,0.5350493900477886,0.4692070444799819,0.5173506677150727,0.4039789776007334,0.3844947802116636,0.3959461244205052,0.4806540012359619,0.2890341281890869,0.4833790063858032,0.5621578097343445,-0.0027250051498413086,-0.27312368154525757,0.2,0.28,0.42,True,BOTH_PASS
8ccb870419ff1be66bca1775c4145fa03423f7c67f6f68b152c7356c76f2049a,0,conv-26,67,fc11f3ba9d1f88f2e2e9c87f3070da73ac99c9dedcf483c129ad180760c41a4b,325a900aa2c0915c86d53ecbe59bc16db58359cd72e10d6e32fa13a15f836325,41,7,1.0,0,1,0.647879958152771,0.6393215656280518,0.008558392524719238,0.44513368606567383,0.06826924532651901,0.08678239583969116,2,2,2,19,0.647879958152771,0.6393215656280518,0.008558392524719238,10,3788,0.444312185049057,0.07839583605527878,0.2907983362674713,1,0.09857043692857494,67.57009345794393,198,58,57,1,15995,15981,14,5,19,19,5,14,0.18556701030927836,40,39,11244,11230,0.5302224375050644,0.4559653777825205,0.5234480127692223,0.41474476074561095,0.41349811450793195,0.441201150986799,0.4933438003063202,0.23467150330543518,0.49454599618911743,0.563956081867218,-0.0012021958827972412,-0.32928457856178284,0.1,0.12,0.28,True,BOTH_PASS
8cefcebb128b5e6828d6db8261d7ff96f1a9dee7919f525ccf4140372aaac317,0,conv-43,211,4faedee3d659041f6999fe1cd9ddd74b21017f5e20009765543a9eef1b93c424,f7c0014cca262a4ef74039b54bd103086fc9d88add1e76a482c1a820a1a0f61f,45,9,0.8888888888888888,0,1,0.5888358354568481,0.5759829878807068,0.012852847576141357,0.316482275724411,0.07982532680034637,0.1128150224685669,1,2,3,29,0.5888358354568481,0.5544446706771851,0.034391164779663086,8,1610,0.4698562026023865,0.1000833511352539,0.3054494261741638,3,0.24650826713537635,100.46991404011462,286,65,68,-3,15987,15984,3,13,16,25,7,18,0.24299065420560748,39,42,10519,10516,0.43760252457398635,0.35069970633177194,0.42543959082701266,0.2856085708453542,0.2887610855551673,0.3082018945352887,0.3138749897480011,0.1931370049715042,0.39044350385665894,0.4837644696235657,-0.07656851410865784,-0.29062746465206146,0.5,0.4,0.34,True,BOTH_PASS
8cfe65545af93bd3388918ecac9a1b5d284cf99d981c7369329cc5c8944ba550,0,conv-26,17,602f7459274a4fb012383042b947e70813de292efad98053c6b284a3ef38e864,19a3edd936728e244670df35d3631657efb33af7859c3aff80bd90f3a82ff303,53,8,1.0,0,1,0.8380609750747681,0.6678177118301392,0.1702432632446289,0.43082135915756226,0.08579026907682419,0.10336646437644958,1,1,1,19,0.8380609750747681,0.6678177118301392,0.1702432632446289,8,2215,0.4827897548675537,0.16804485023021698,0.5515073537826538,7,0.08773176747393924,68.93457943925233,202,49,54,-5,15985,15990,-5,15,10,18,6,12,0.15730337078651685,35,40,10958,10963,0.545441996078102,0.4497484255720068,0.524712211745126,0.39811711460351945,0.3967824748068145,0.42443344481289386,0.43430179357528687,0.26808980107307434,0.4963465631008148,0.5811893343925476,-0.062044769525527954,-0.31309953331947327,0.3,0.28,0.28,True,BOTH_PASS
8d5ede360ed03ff06ac27719e18fc5b3134088ac85283ea70bd0d062836da152,0,conv-50,129,a71950d9a41ca1b8ce54164f59bd059fdc6c2cbc96b1b91c67c40976a8104c15,568b3806ae9b92e68348a5ca856e42ff5e201825e165f9bb5ab5548b3877d3a5,49,8,1.0,0,1,0.698467493057251,0.6905374526977539,0.00793004035949707,0.5239270329475403,0.06473252177238464,0.07647716999053955,2,4,11,30,0.698467493057251,0.6905374526977539,0.00793004035949707,8,2462,0.5814653635025024,0.06183014065027237,0.18209439516067505,4,0.2924329092676459,79.29452054794521,271,54,55,-1,15964,15971,-7,36,29,22,7,15,0.2247191011235955,34,35,9794,9801,0.6144227286179861,0.5397152813998136,0.6085827596047345,0.4913521988051278,0.5033944424460916,0.5202631399601321,0.5637658834457397,0.25461363792419434,0.5801274180412292,0.6572626829147339,-0.016361534595489502,-0.40264904499053955,0.3,0.16,0.32,True,PAIR_GAIN
8d970c542985e97c74ed2727f91886bbbd342ea0de845e0a2d36c3d130ceb4d2,0,conv-26,168,16a0f675c2f80a4be2572704382322bfd382f00448a49b6d98d73f88ccfc33f9,fd1f37dbce11a30c38348a793ff977c3aaf0e9a9bcd9e83a3d8c1506cd9eb695,50,10,1.0,0,1,0.6164484024047852,0.6023257374763489,0.01412266492843628,0.44796037673950195,0.059985920786857605,0.07710826396942139,1,3,7,19,0.6164484024047852,0.6023257374763489,0.01412266492843628,9,3145,0.46403419971466064,0.07842469215393066,0.2875424921512604,1,0.11125889288588046,68.80373831775701,201,69,57,12,15942,15945,-3,58,55,19,5,14,0.14545454545454545,53,41,12947,12950,0.5148613534975743,0.45636708014889765,0.5085678949670972,0.4254046002539193,0.41612474260659055,0.44490826433631264,0.38115257024765015,0.32865649461746216,0.47379451990127563,0.5709456205368042,-0.09264194965362549,-0.24228912591934204,0.1,0.12,0.2,True,BOTH_PASS
8e19e25ab68433d0cfc032d7a9798071689202259581e8a8111b371e4fd3339c,0,conv-43,25,e729c640693ec1989ba38d44b73dae873e18873900b820f67ae9108de373d6d5,77a06728c098b176f2830a6a1637aa3e38a071dd72f2bf49fe205d983d7eb62c,52,9,1.0,0,1,0.6825323104858398,0.6618608236312866,0.020671486854553223,0.4700646996498108,0.0702131912112236,0.08588796854019165,1,2,3,29,0.6825323104858398,0.6618608236312866,0.020671486854553223,11,1680,0.4879676103591919,0.08509605377912521,0.3113441467285156,8,0.12917621888858852,108.98567335243553,328,64,64,0,15996,15979,17,4,21,26,5,21,0.14285714285714285,48,48,12326,12309,0.5675685703754425,0.4784347591921687,0.5622002258896828,0.44335514431198436,0.44816909097788626,0.4681851047172881,0.44205647706985474,0.3238927125930786,0.5334779024124146,0.6081047058105469,-0.09142142534255981,-0.28421199321746826,0.1,0.12,0.16,True,BOTH_FAIL
8e576d63fe9abd9d63d16887f85715dad423d45995c164887e2db4658d4a56e1,0,conv-30,88,7264f9a6dcfbcc0f66ff7105e6715af02f501ddd330d29ddebb864edbd3401ea,56851d5ccb719be2662fb17a7b32ef5cd36c135d7ebba2b06266cc7d9a1860e0,34,7,1.0,0,1,0.6331419348716736,0.6183096170425415,0.01483231782913208,0.45135921239852905,0.07146713137626648,0.10161066055297852,1,3,8,19,0.6331419348716736,0.6183096170425415,0.01483231782913208,7,2156,0.5367117524147034,0.0720343291759491,0.19865477085113525,2,0.1870033943529566,56.170212765957444,159,66,66,0,15996,16000,-4,4,0,19,8,11,0.29411764705882354,36,36,8472,8476,0.5253361553856821,0.4627208632953239,0.5173611525032256,0.40256645033756894,0.41133895076689175,0.4452127973075773,0.310230553150177,0.2740131616592407,0.4778805375099182,0.5666593909263611,-0.1676499843597412,-0.29264622926712036,0.4,0.32,0.42,True,BOTH_PASS
8e686c0f6869c2bc5cc5081ec59874ce29745fba9c46aa0863734a6ee57e0505,0,conv-43,180,b5d7aafd60eed3fe9a7c0eddeccbaa680bd0a15bf0c1ba0d4f5d48a21f0b8775,1d6a929894e9e61139ac6c4c37d28e14734bdea6a9435100004168b72c481f69,60,9,1.0,0,1,0.7197113633155823,0.6730225086212158,0.046688854694366455,0.3693743646144867,0.08376011997461319,0.10015839338302612,1,1,2,29,0.7197113633155823,0.6493687629699707,0.07034260034561157,10,2120,0.4856081008911133,0.11721807718276978,0.3523932993412018,6,0.3510389144707034,89.72492836676217,309,57,60,-3,15987,15985,2,13,15,22,6,16,0.24468085106382978,34,37,9784,9782,0.497636090768011,0.41458301097154615,0.482142877052812,0.34871841363004735,0.3443369333670564,0.35998844656977275,0.446973979473114,0.21274259686470032,0.4483119249343872,0.5487885475158691,-0.0013379454612731934,-0.3360459506511688,0.3,0.28,0.4,True,BOTH_PASS
8e6efe3b787028e31c60f4a7d1f058c37243283b2107a860da437dea4eff54a1,0,conv-43,201,8dde17a48b44600e58bc752dc3139939271cbfa26a111a88c176eab7bfd71199,b1c542127513a3f98f56fe4043d352ac7f48aa6671d466bf76ee68211f2e8b5d,46,10,1.0,0,1,0.7738713622093201,0.4763897657394409,0.29748159646987915,0.30883750319480896,0.057817474007606506,0.0726684033870697,1,1,1,29,0.7738713622093201,0.47600412368774414,0.2978672385215759,9,1905,0.4259101152420044,0.13711047172546387,0.4600723683834076,4,0.17146895769184092,104.27507163323783,322,76,67,9,15971,15972,-1,29,28,27,5,22,0.1349206349206349,59,50,12958,12959,0.38535097437469584,0.32398702315430145,0.37205272357342606,0.28743134379386903,0.2875370579761463,0.30523815719371145,0.34510931372642517,0.19084522128105164,0.3479475975036621,0.41219326853752136,-0.0028382837772369385,-0.22134804725646973,0.4,0.2,0.22,True,BOTH_PASS
8ee2275201d261ce55053e71eec1b7304f4bf944fd0d50454645fd19ccb25e08,0,conv-30,65,68e689a953f89aca4e6269fbcd11c1c04ad81209c0878e0f95ea3a9f4135d873,5126e3edf5109accb8895c0377674ca0498fae8fc4f69dbefb8648e4de1c3ec7,35,6,1.0,0,1,0.5669668912887573,0.5578470826148987,0.009119808673858643,0.38473275303840637,0.07139959931373596,0.07862928509712219,2,2,3,19,0.5669668912887573,0.5578470826148987,0.009119808673858643,8,1704,0.4138336777687073,0.06635305285453796,0.2222883105278015,5,0.27308258486759784,53.319148936170215,141,84,73,11,16000,15963,37,0,37,19,8,11,0.3305084745762712,45,34,9178,9141,0.4462238869496754,0.4051067786265726,0.44064232640796236,0.3505556771860403,0.33506687014148784,0.3717997057282406,0.34596461057662964,0.22234700620174408,0.3989619016647339,0.4821329116821289,-0.05299729108810425,-0.2597859054803848,0.1,0.28,0.38,True,BOTH_PASS
8ef999cbbfef1103b6187e729ac1367fae9d6eadc8eb11497f21f57f5e3d844f,0,conv-49,131,f078f4e66fadc7bade71c1197c34641a7bb96b979708e82125891ee0b7e14256,d00960c881840f830d6b997ea1ec1cf459373138af7f8774f711b662adeaf9c7,64,11,1.0,0,1,0.8076201677322388,0.7686862945556641,0.03893387317657471,0.6013275384902954,0.0708819106221199,0.06655216217041016,1,1,2,25,0.8076201677322388,0.7686862945556641,0.03893387317657471,8,1883,0.6585806608200073,0.07382010668516159,0.2381887435913086,3,0.2558581419712619,73.26923076923077,233,64,66,-2,15999,15981,18,1,19,23,9,14,0.25,38,40,9727,9709,0.6843567034229636,0.6261311611442855,0.6742621315153021,0.5786947153508664,0.5742160319065561,0.5928892507073805,0.6232567429542542,0.40570321679115295,0.6497223377227783,0.7100615501403809,-0.02646559476852417,-0.3043583333492279,0.2,0.28,0.32,True,BOTH_PASS
8f0e8690de01a5ab484b3ee7ca47f0caf3ad767e55e8192a9a4552d2cb628d94,0,conv-43,80,a498b9a297195718ac6e0cedd2d888633e0fd2bff93ff43d6db01705960b1aa8,5913121e507f2953cb55848c08829dfd6f4a5c7cf28a4b59a5ad2f0e61607f0c,45,10,1.0,0,1,0.6782721281051636,0.674281120300293,0.0039910078048706055,0.4453163146972656,0.07401436567306519,0.08964645862579346,2,2,2,29,0.6782721281051636,0.674281120300293,0.0039910078048706055,18,4119,0.48462677001953125,0.06901197135448456,0.31025630235671997,10,0.2949255279443613,97.28939828080229,319,67,71,-4,15995,15987,8,5,13,24,7,17,0.1896551724137931,45,49,11193,11185,0.5486155383622469,0.47710208825662104,0.5407190759976704,0.43774215542540257,0.42077356545214956,0.43719833907034755,0.5048843026161194,0.27670615911483765,0.509737491607666,0.5912970304489136,-0.004853188991546631,-0.3145908713340759,0.2,0.16,0.22,True,BOTH_PASS
8f16e1241e9b23b3977402ed48dbda33eacb6ef0ed16aaa7ce696d3d135eb4a5,0,conv-43,107,464b8315c58c438015014c888197397485dd4771f663a2f50ed6f70154ad1f23,c3b7fd5c0c4086773344e49a6c0968fb76b3938f280265fc11f05857d5e723ea,63,13,1.0,0,1,0.8120830059051514,0.6811745762825012,0.13090842962265015,0.47205159068107605,0.07859951257705688,0.0970434844493866,1,1,1,29,0.8120830059051514,0.6556413173675537,0.15644168853759766,15,4069,0.5075777173042297,0.11803078651428223,0.4554327726364136,4,0.22155063512377973,101.58739255014326,324,67,68,-1,15983,15999,-16,17,1,25,6,19,0.19469026548672566,45,46,11536,11552,0.5854777204456614,0.5035255752942142,0.5774698164727953,0.4564972519874573,0.4451028487995161,0.46443512993350994,0.5390670299530029,0.2962697148323059,0.5403434038162231,0.6365835070610046,-0.0012763738632202148,-0.34031379222869873,0.2,0.12,0.2,True,BOTH_PASS
8f234a460a2242a1bd419c0df9eaebf98783651f97f53e99e17631d6ef6798a8,0,conv-50,120,9fc8534ebf436f334482ed0829045d8a0c5478df3dbefbdefa09e5b22e844c16,6c71e370bb752f009de12a9ed37fec0e41eedc8c067d3f13947a43b489451dd7,51,11,1.0,0,1,0.757839560508728,0.7242211699485779,0.033618390560150146,0.5196725726127625,0.08125712722539902,0.10769647359848022,1,1,3,30,0.757839560508728,0.7242211699485779,0.033618390560150146,14,3509,0.5760429501533508,0.10562466084957123,0.36219948530197144,3,0.3110145337156798,79.83561643835617,267,46,54,-8,15981,15986,-5,19,14,22,8,14,0.2345679012345679,27,35,9972,9977,0.6455998589163241,0.5514384993800411,0.6325496148180079,0.490255001613072,0.49612516261697787,0.5124651451571649,0.5716865062713623,0.33284711837768555,0.6048908233642578,0.6644012928009033,-0.03320431709289551,-0.3315541744232178,0.3,0.36,0.36,True,PAIR_GAIN
8f5bf8bc56acec9472d8bcfce2f52263dc5c97ed910852b7ae7f0eec0ce04b56,0,conv-43,19,5179d04272ae9aaf596d42a2514d00cce2c4ff81502918f14c36c2afb8e57f2c,ba8eac411b4e3cde2d372b5e69d4c19bd60fcc0cc1dd7acfa20e76180f7c9d59,83,15,1.0,0,1,0.7356640100479126,0.6367530226707458,0.09891098737716675,0.37323206663131714,0.06712271273136139,0.08979335427284241,1,1,1,29,0.7356640100479126,0.6367530226707458,0.09891098737716675,12,4079,0.4289220869541168,0.13401862978935242,0.4457089900970459,9,0.1680276753174431,108.17191977077364,317,65,60,5,16000,15964,36,0,36,25,5,20,0.19047619047619047,45,40,10631,10595,0.47398186601125275,0.4010313913226128,0.46075383093621997,0.3496746145188808,0.35017315135665344,0.367460597912333,0.41363096237182617,0.26980993151664734,0.4251558482646942,0.5222424268722534,-0.011524885892868042,-0.2524324953556061,0.3,0.16,0.28,True,SESSION_RESCUE
8f6cf49f660c30ef7d18d1c83bb5b1a6f1771fc1b75216cccf5e612ee1fd0188,0,conv-49,88,81cb148a6986c482a47284489500b01197b3c92a69f8f995e589995ce61385cf,ef4c36a239d8367c7b88057a0fb22ee025e427cca433146cd9f8457e04d7eb0e,58,11,1.0,0,1,0.7965283393859863,0.7146694660186768,0.08185887336730957,0.5054901242256165,0.07007617503404617,0.09946990013122559,1,1,1,25,0.7965283393859863,0.7146694660186768,0.08185887336730957,9,2462,0.5451070070266724,0.11115366965532303,0.3765549659729004,1,0.24283608716605815,74.63846153846154,236,64,63,1,15989,15980,9,11,20,18,7,11,0.17592592592592593,45,44,11011,11002,0.5977731524035335,0.5163790588341062,0.5902215003967285,0.4735083288767121,0.4753569147112418,0.5020079001557404,0.5269657969474792,0.3477277159690857,0.5516783595085144,0.6366221308708191,-0.024712562561035156,-0.2888944149017334,0.2,0.12,0.24,True,BOTH_PASS
8f944529fdcedb85681956ebc5d273cdc7f20991a8d3db21ec1cd69afa42c008,0,conv-49,165,86e18178457884b1180e8b17ef75ef9aa303c74de4f2bc2f0f211555c5f53ae7,1c75a2c183ba507efefae3461ba071c1b99555e9e320f1bc4550cee40b6ac2dd,42,9,1.0,0,1,0.5702327489852905,0.5424128770828247,0.02781987190246582,0.4404638409614563,0.05188792571425438,0.054221779108047485,1,3,7,25,0.5702327489852905,0.5424128770828247,0.02781987190246582,11,1850,0.4834013283252716,0.04658184200525284,0.15402007102966309,6,0.1320770340200944,83.20769230769231,227,73,71,2,15988,15995,-7,12,5,25,8,17,0.2,49,47,11301,11308,0.4945348419555246,0.44837111612440833,0.4916476357956322,0.4217880837460782,0.4193559371851345,0.43749340990233043,0.2792013883590698,0.2792013883590698,0.4733116030693054,0.5174357891082764,-0.1941102147102356,-0.23823440074920654,0.3,0.24,0.28,True,SESSION_RESCUE
8fa82b8e42c7ec5d82a82e62f186a7ef6fdbd1fffefdfcf0625cfa858cb6f8ca,0,conv-43,54,c833932ba1cf9d70416389da1bef8ad668166169bfeb3bfc4c0261e486299c49,ab8bb7b0a67db3de44c303c4195082f9218b4049dfcf93aa367ddc1bbe78e5fc,49,10,1.0,0,1,0.6599733829498291,0.6007261872291565,0.05924719572067261,0.3869553804397583,0.0758063793182373,0.10994026064872742,1,1,1,29,0.6599733829498291,0.5951880812644958,0.06478530168533325,22,4582,0.440123587846756,0.09140239655971527,0.33850061893463135,18,0.21993184798386903,103.97134670487107,303,65,74,-9,15996,15991,5,4,9,23,6,17,0.20869565217391303,41,50,11050,11045,0.5030889093875885,0.4157262174664317,0.493993292494518,0.36633371949195864,0.3603754952864748,0.3792133806510405,0.4447764754295349,0.23882633447647095,0.44500404596328735,0.5603317022323608,-0.0002275705337524414,-0.3215053677558899,0.0,0.24,0.24,True,BOTH_PASS
8ff41f5c2dfdfe513ef52408aee480a4e91d79c1b23556c56fab565f47e4e22a,0,conv-30,103,847c2adf26172cbb600326047b83e3036bd5ef340838e2625f074cf0f3a4fc48,83fb3077d0a8251bf247ba5c803a797bcd05addaa35d54bbe0c08509e2f173e9,51,9,1.0,0,1,0.6724498271942139,0.6714305281639099,0.001019299030303955,0.48071807622909546,0.06787461042404175,0.08175057172775269,3,3,4,19,0.6724498271942139,0.6714305281639099,0.001019299030303955,10,2035,0.5062760710716248,0.06947226822376251,0.23613661527633667,2,0.006887999358663417,61.819148936170215,170,72,67,5,15991,15956,35,9,44,19,7,12,0.24107142857142858,45,40,10389,10354,0.5455726174016794,0.48862105029732433,0.5369771103064219,0.44050879701972007,0.4404636071673755,0.4763421199538491,0.4880359172821045,0.33953458070755005,0.4956510365009308,0.601764440536499,-0.007615119218826294,-0.262229859828949,0.2,0.16,0.22,True,BOTH_PASS
