question_id,sample_id,category,direction,evidence_episodes,tiered_evidence_tiers,tiered_evidence_delivered,flat_evidence_delivered,flat_best_evidence_rank,flat_worst_evidence_rank,tiered_recency,tiered_k,tiered_coverage
9ad1338dccac101f040dd07f7035454048649cd065c37e4fb1a3cf80bece3751,conv-48,4,loss,1,,0,1,3,3,32,26,0
c3a3ce7ef3bebfae7a65a76246f4a310457f71f1991311b217a1bc4a164ea4f2,conv-48,4,loss,1,,0,1,1,1,32,27,0
4bdccb66e841cc9a2bc2ef8f0e3e4cefa42480b33590e8ee58fa98135f08c623,conv-48,4,loss,1,,0,1,1,1,32,25,0
f64c866df06fc6665006667d3d3a7cbafae4589d00398d32dcad10a914dc3f2d,conv-48,4,loss,1,,0,1,12,12,32,25,0
1ce5b8ae27e4922b3c9d95365112044cfb8bfc69d797c09d9dc864fcc8c811dd,conv-48,4,loss,1,,0,1,6,6,32,23,0
b05eaa37ad80de29e010805e0a5b311b8349924bb39d0c250feb271773cffe73,conv-48,4,loss,1,,0,1,2,2,32,23,0
10fef3238cdcc9a93155423171aeec3e3c2f71aa5aef159f1531ca4126bb9357,conv-48,4,loss,1,,0,1,12,12,32,27,0
c1269d74193f95f773c3acb9709b63c4164422f7b778358d9abf61cca1747d0c,conv-48,4,loss,1,,0,1,18,18,32,28,0
e72fdacd81c7f63e66dee7b1ea5637ccf111121f1a23cd9c7634904860831c71,conv-48,4,loss,1,,0,1,1,1,32,25,0
6ad8fdbe3adf599eb2605ddbd8d26a03c54f433ee2931382fbd1ba621925be17,conv-48,4,loss,1,,0,1,14,14,32,28,0
8b4726d8784d129888bdd701f91035e29ac612f037745379a70bc6005f952b71,conv-48,4,loss,1,,0,1,1,1,32,22,0
9295ee280ce583c3d9c06b75393d4d8016abf7ee01f8aaf51834989a83e3c209,conv-48,4,loss,1,,0,1,2,2,32,26,0
924c991c3884648ad2ef762aa405229a238316b1fca2513eee10b0ed2d8bae44,conv-48,4,loss,1,,0,1,2,2,32,28,0
03bcda7eb1b8a87f2145fd0e9ae07634d6b837b34312431136e094625f14bd77,conv-48,4,loss,1,,0,1,1,1,32,26,0
ffe6be1c1e6fc58a4ddfbe92cec29f9345522844751f689e581bb9dbdf7fab11,conv-48,4,loss,1,,0,1,1,1,32,28,0
d37b7904751d50d860e0fa5243c2a879c130e1d44c6a58000462ff278e66215b,conv-48,4,loss,1,,0,1,1,1,32,25,0
e83935d3f9c97f0c027f65cadb65248adbd7bcf82e3fc548a5bcc72d79adcd32,conv-48,4,loss,1,,0,1,2,2,32,26,0
adc145ac4440adf59475fdbe13c15316e40bbda0d7c646b727dd6c84063cefdd,conv-48,4,loss,1,,0,1,3,3,32,24,0
6a2e2bcc4809c7591584ebe2c8dcb213190f8f77b286f45e99375a3f897af251,conv-48,4,loss,1,,0,1,1,1,32,25,0
4050bec28d8fef4657997f39711c3b8ddc40925db53ffb11cb483774297d7089,conv-48,4,loss,1,,0,1,7,7,32,27,0
46d16c4aa76190fda3a82b7ed3b2c27e6688bb15ccd98427096bd45602d55844,conv-48,4,loss,1,,0,1,2,2,32,27,0
8ac1505119250a68c0b7496a2561e178f88b859d8af29fdb1bc02fe4ce40d62e,conv-48,4,loss,1,,0,1,10,10,32,27,0
b1e8977c0c85d803c9400fb2f2fc2816eaf052251d6ceb6d6344097a9c63cc61,conv-48,4,loss,1,,0,1,35,35,32,25,0
32f192999d0705a5e7f8b7ce8062615edcd31825efb76bf81ca84d73d93051fc,conv-48,4,loss,1,,0,1,4,4,32,23,0
6034dff6eb890315383e967c6beea1993a45a70bf4ebfcdf186b81f0d4c4054d,conv-48,4,loss,1,,0,1,14,14,32,27,0
665180dd8d7ac6fed8fd2123869d52b21a0d7bb61614d748feed673cad755020,conv-48,4,loss,1,,0,1,1,1,32,28,0
8cb145b464aefb622c415b755278dba0aacb5110bad70de65420f7c6876700c9,conv-48,4,loss,1,,0,1,20,20,32,26,0
203cd87ffd91055413799c69d905ea62348f2468a980f6a3325612f616f206b6,conv-48,5,loss,2,,0,2,5,7,32,28,0
49d3385cc5e2adff17649974783b0fbe3456978d5fa88b21b4e0e58c4a4249db,conv-48,5,loss,1,,0,1,9,9,32,28,0
70415c25a16e0f9a752cd3ee13007d11aeedf2ab5d63342c43e0614670dbb1fe,conv-48,5,loss,1,,0,1,3,3,32,27,0
cb1a53c11685f0569d7233dbfdd4ae9b15f021e106a187720c42d94a67e34669,conv-48,5,loss,1,,0,1,7,7,32,25,0
613a36700245091df93565ef47e1573b4230ead59e8209d9b63a978585225c2d,conv-48,5,loss,1,,0,1,9,9,32,24,0
0c3ea400b92139c937dfbc5de480f4fc89183a8f01c39c64ef43fa5b68437bae,conv-48,5,loss,1,,0,1,41,41,32,26,0
deca094b1125816dc3c1d359b0fda3b404cb7116efa1c0089ae231686558929a,conv-48,5,loss,1,,0,1,26,26,32,24,0
8d6bbfd1eee31fca46afffd13b4c7f7121031e781f7fc0c5d94b73cd6b54ab72,conv-48,5,loss,1,,0,1,25,25,32,27,0
284f2f61c6ab4a475bdec440775c2c36a934777662dddd38f5fb4d0dd5f76eeb,conv-48,5,loss,1,,0,1,2,2,32,26,0
84c29e1ce33ae2b1b94aff646d6c2ada96b8747c24f20c635b79fab41aed178a,conv-48,5,loss,1,,0,1,1,1,32,24,0
2112becfc5ec1705caf78e17640a03dc3bd6cf65179b4c682cd21f5f93d69afb,conv-48,5,loss,1,,0,1,1,1,32,25,0
25b36410abb9d0c7568c64e3492862468e366fad7da1a101fe3fed978dc59b58,conv-48,5,loss,1,,0,1,2,2,32,28,0
7a1c2c3bf34ef36c2e54a6fc1a851a63e542fd29a84f23c875cf68a7236ccc1e,conv-48,5,loss,1,,0,1,1,1,32,22,0
ed35d7c5f50a42cd9d85b7bbdd97881b5388bdc725ed3139c3b25ff210f370e2,conv-48,5,loss,1,,0,1,1,1,32,25,0
4a35315eceaa0c7d508450e8a70e13b3d05b3cf64343f1595f835c28292bd382,conv-48,5,loss,1,,0,1,5,5,32,27,0
4e1c16cba2b70dff2b404af312157eca9a03aac7a80490c2d4cb9d275e23ef92,conv-48,5,loss,1,,0,1,1,1,32,26,0
dad53a0b3c0cf4531ba0a453080e28738b9669970beb1e4274a0f1091594d136,conv-48,5,loss,1,,0,1,2,2,32,26,0
1ce26e69cb7b5f1f6750d8a98ac104321c1d6340d55c5164ec0d2625c962a7b1,conv-48,5,loss,1,,0,1,1,1,32,26,0
e076157a670b03aa1ffe8ec253f5830c723343f6ced9b10b902c41dd973e36ae,conv-48,5,loss,1,,0,1,17,17,32,27,0
13c19b8d93a465c21b9a9892c508e64ae7429f9607db045a29bacb7ef33059ae,conv-48,5,loss,1,,0,1,1,1,32,22,0
d3fd7d76a5877ef4479bef6306edb546a3b22ccc7d81130450f97ebcd94f1d2b,conv-48,5,loss,1,,0,1,2,2,32,25,0
fb9222a2b3256f00c673c27900930e1b423ebbbf4bbec88088d8ddd93244eeb2,conv-48,5,loss,1,,0,1,2,2,32,25,0
435775422a4437ac19ad07e5bead1dea816b52dc36a890c9dd1da4d60f2c266b,conv-48,5,loss,1,,0,1,1,1,32,26,0
c244b3cbaf33f1db1a3a8ab01a18abd9c55073309887d689936f1ee10eb59336,conv-48,5,loss,1,,0,1,57,57,32,27,0
a36d682e132882f017b92229666b85e86658056cc018f9011faa83607b61014d,conv-48,5,loss,1,,0,1,1,1,32,23,1
55d37def282ec957fb2985876aa4757c6d05e7ab8d3716927389bab505036581,conv-48,5,loss,1,,0,1,1,1,32,23,0
534b5d3b41067844f273f509b01fc1adbd251598f3496b6f4f5312d2f85f5af8,conv-48,5,loss,1,,0,1,10,10,32,25,0
c20249e03a81f1c7eedbbaaf2e0cc72fbc4ac539a3f13727b01328f1ceef0cec,conv-48,5,loss,1,,0,1,41,41,32,26,0
9c2211bfe4a3ec843770c61d3b68d866db6ccc02e8effec6d386f421b94cc7fa,conv-48,5,loss,1,,0,1,8,8,32,28,0
